base_model,task,module,layer,module_type,rank,lora_frobenius_norm,hns_frobenius_norm,gamma_hns_matched,lora_nuclear_norm,lora_spectral_hhi,ideal_flat_gamma,gamma_to_ideal_flat_ratio,lora_top1_nuclear_share,lora_top1_energy_share,lora_top4_energy_share,lora_effective_rank,adapter_global_gamma,gamma_minus_global
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.20.mlp.down_proj,20,down_proj,16,0.7280287819741793,0.6791145717315347,0.9328128070568789,2.7164577916264534,0.07182757024031546,0.9328126369744256,1.0000001823329214,0.12256667326198889,0.20914795452845836,0.5596665026174864,14.949569423279696,0.8601695205672634,0.07264328648961549
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.20.mlp.gate_proj,20,gate_proj,16,1.4038111744013866,1.0859037661251214,0.7735397651241611,4.343616329133511,0.10445145064785642,0.7735399903383937,0.9999997088525022,0.2310431520633409,0.511059806103895,0.7958665386892395,12.471137142285627,0.8601695205672634,-0.08662975544310225
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.20.mlp.up_proj,20,up_proj,16,1.1361368086026646,1.0370319756886328,0.9127703352592538,4.1481276750564575,0.07501654023523506,0.9127702851556765,1.000000054891771,0.15620084618172875,0.32524432973553846,0.5774515057029609,14.745114776968173,0.8601695205672634,0.052600814691990405
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.20.self_attn.k_proj,20,k_proj,16,0.3167822733325614,0.28561346667522997,0.9016081097927784,1.1424529626965523,0.07688561378736472,0.9016073963655732,1.0000007912836653,0.13928376436124298,0.25232245746637233,0.6306524096452135,14.44197073847033,0.8601695205672634,0.04143858922551502
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.20.self_attn.o_proj,20,o_proj,16,0.5892894972531783,0.5649795981778172,0.9587471027590422,2.2599176466464996,0.0679942480024642,0.9587467862487478,1.0000003301291842,0.1124563833381909,0.1859927644621912,0.4730595104554719,15.357647397877725,0.8601695205672634,0.09857758219177881
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.20.self_attn.q_proj,20,q_proj,16,0.6018589220053757,0.5244161421706242,0.8713273542963946,2.0976651087403297,0.08232222441212332,0.8713275786254747,0.9999997425433492,0.17135786434968947,0.3566900418954461,0.6831340415417405,14.042884682804976,0.8601695205672634,0.011157833729131261
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.20.self_attn.v_proj,20,v_proj,16,0.26777334203718917,0.24441926142175194,0.912784146331513,0.9776768274605274,0.07501429539779195,0.9127839425897227,1.0000002232092182,0.15034588541803104,0.30132770217017946,0.5903057576290962,14.711553827744112,0.8601695205672634,0.05261462576424958
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.21.mlp.down_proj,21,down_proj,16,0.7142655094429425,0.6508669655843446,0.9112395278500252,2.6034671664237976,0.07526882714404072,0.9112392842733819,1.0000002673026147,0.152508139450574,0.30900883514719674,0.6004664495589199,14.697687124398552,0.8601695205672634,0.05107000728276179
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.21.mlp.gate_proj,21,gate_proj,16,1.41312911733008,1.0252258517996298,0.7255004792036682,4.1009010672569275,0.1187422039974986,0.7255000652390908,1.000000570592061,0.2733720413868244,0.6293657225157615,0.8283715710015187,11.80912084149978,0.8601695205672634,-0.13466904136359514
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.21.mlp.up_proj,21,up_proj,16,1.1417445824872074,1.040297300983212,0.9111471312760687,4.161189019680023,0.07528405988934725,0.9111470909314884,1.0000000442788883,0.15445529064739322,0.3168856308232443,0.5850829328820912,14.697538416644583,0.8601695205672634,0.050977610708805354
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.21.self_attn.k_proj,21,k_proj,16,0.31850258254311953,0.2702223241891276,0.8484148606630038,1.080889530479908,0.0868286993732726,0.8484150441178723,0.9999997837675442,0.19325391333146216,0.4301236260302705,0.6982570509350722,13.770372635292013,0.8601695205672634,-0.011754659904259612
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.21.self_attn.o_proj,21,o_proj,16,0.5723610350914187,0.5461614505885803,0.9542254225977251,2.184645764529705,0.06864012513226529,0.9542254060764152,1.0000000173138441,0.10720248935714906,0.16742938189906498,0.4963870010475734,15.274562255273528,0.8601695205672634,0.09405590203046177
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.21.self_attn.q_proj,21,q_proj,16,0.5822377759032293,0.5406546923668213,0.9285805812377942,2.1626175343990326,0.07248386098010097,0.9285800509268527,1.0000005710987878,0.12856632243880736,0.22804109827948016,0.5718820286666245,14.890234437834302,0.8601695205672634,0.06841106067053082
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.21.self_attn.v_proj,21,v_proj,16,0.2696436690357923,0.25262835283872676,0.9368970305963055,1.010513536632061,0.07120265447246184,0.9368971467469595,0.9999998760262486,0.12260124840270871,0.2111026087618133,0.5329917271540583,15.013721031870755,0.8601695205672634,0.0767275100290421
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.22.mlp.down_proj,22,down_proj,16,0.7177969397140525,0.6545239453938773,0.9118511227626839,2.618094950914383,0.07516790021122509,0.9118508334534516,1.0000003172769292,0.1566241244647373,0.32635095959062327,0.5830320419722566,14.740365492898484,0.8601695205672634,0.051681602195420506
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.22.mlp.gate_proj,22,gate_proj,16,1.4623028775413447,1.0469065900465906,0.7159300621816568,4.187625914812088,0.1219379562529176,0.7159299860390393,1.0000001063548376,0.2776634933111615,0.632264291504498,0.8532047962566731,11.72063819558586,0.8601695205672634,-0.1442394583856066
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.22.mlp.up_proj,22,up_proj,16,1.1755845244373797,1.0956599855914864,0.9320129372372061,4.3826408833265305,0.07195085336657119,0.9320131373420403,0.9999997852982687,0.13317160423593635,0.2464831943607288,0.5479246079645014,14.965640825330963,0.8601695205672634,0.07184341666994276
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.22.self_attn.k_proj,22,k_proj,16,0.29679616134409076,0.2741325521272696,0.9236391430597174,1.0965303555130959,0.07326140471057062,0.9236392668854575,0.9999998659371201,0.12952237637547653,0.22898886594144222,0.5774074023722005,14.788682692489008,0.8601695205672634,0.06346962249245403
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.22.self_attn.o_proj,22,o_proj,16,0.5892787376642924,0.569528016771107,0.9664832283420393,2.2781121730804443,0.06691004669155554,0.9664832733105786,0.9999999534719942,0.10376483043862986,0.16091963118173233,0.4423443307399855,15.4709406739122,0.8601695205672634,0.10631370777477589
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.22.self_attn.q_proj,22,q_proj,16,0.5937123705487352,0.5156531904140207,0.8685235747023955,2.0626120269298553,0.08285469145713983,0.8685232653243768,1.00000035621155,0.17914512798228285,0.38734049111015006,0.6705638471787957,14.055535160905537,0.8601695205672634,0.008354054135132127
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.22.self_attn.v_proj,22,v_proj,16,0.269621590390705,0.2414649102378548,0.8955696384994661,0.9658590499311686,0.07792589973121726,0.8955690904904493,1.0000006119114904,0.14976425354655565,0.2878289723663181,0.6244234452989661,14.390375109816425,0.8601695205672634,0.03540011793220277
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.23.mlp.down_proj,23,down_proj,16,0.7136310035539892,0.667320347438847,0.93510559955424,2.669281803071499,0.07147572473106033,0.9351057443475955,0.9999998451583081,0.1399012254447818,0.2738321710566209,0.5311824320884724,15.067080873243896,0.8601695205672634,0.07493607898697663
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.23.mlp.gate_proj,23,gate_proj,16,1.4997760376289113,1.0511847926011457,0.7008945110651513,4.204736791551113,0.12722580016187376,0.7008941145303671,1.00000056575562,0.2928130696800527,0.6739159326674785,0.8597795385757541,11.517167276435178,0.8601695205672634,-0.15927500950211204
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.23.mlp.up_proj,23,up_proj,16,1.1756553472439548,1.0486019233478798,0.8919297018518891,4.194405183196068,0.07856322163906554,0.8919291680654658,1.0000005984627955,0.16594608062127164,0.35052154302017924,0.6310664877583574,14.423134126583077,0.8601695205672634,0.031760181284625766
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.23.self_attn.k_proj,23,k_proj,16,0.30084411349384804,0.2729647515632764,0.9073295415130608,1.0918588116765022,0.07591892846607609,0.9073293798208467,1.0000001782067436,0.12383783805214073,0.2020024576648358,0.6262682636670892,14.507016962918295,0.8601695205672634,0.04716002094579741
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.23.self_attn.o_proj,23,o_proj,16,0.5939714304082319,0.5772761265334853,0.9718920759147085,2.3091053813695908,0.06616732930278145,0.971892444297599,0.9999996209633147,0.09567902244377068,0.13835340540804855,0.43458092586057173,15.556337096644148,0.8601695205672634,0.11172255534744513
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.23.self_attn.q_proj,23,q_proj,16,0.5759789176593508,0.5174672014860301,0.8984134412226419,2.06986827775836,0.07743329808191075,0.898413211966959,1.000000255178441,0.15758063604776906,0.3206844790590212,0.6174945797385144,14.470169437882138,0.8601695205672634,0.038243920655378516
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.23.self_attn.v_proj,23,v_proj,16,0.27790305132011045,0.2381318112102495,0.8568880768997051,0.9525271095335484,0.0851200638835087,0.8568879551778951,1.0000001420510223,0.17557487679251224,0.36215359756888327,0.694990558931046,13.85934963997284,0.8601695205672634,-0.003281443667558226
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.24.mlp.down_proj,24,down_proj,16,0.7212027353772794,0.6824673039551475,0.9462905095584969,2.729868158698082,0.06979613671139477,0.9462901431142031,1.0000003872430634,0.12597570815470932,0.2273747487013792,0.5148347813387628,15.193778823555288,0.8601695205672634,0.08612098899123355
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.24.mlp.gate_proj,24,gate_proj,16,1.5017889627439691,1.0193948389202436,0.6787870094994393,4.077579438686371,0.13564786263855888,0.6787870233171924,0.999999979643463,0.3147853285707263,0.7304929186198111,0.8614348625713997,11.29681471490009,0.8601695205672634,-0.1813825110678241
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.24.mlp.up_proj,24,up_proj,16,1.1969732270153681,1.0607972172249365,0.8862330361974894,4.24318827688694,0.07957639635134973,0.8862329125496098,1.0000001395207487,0.17478134095685477,0.3838891750236709,0.6254780878694117,14.384607056675122,0.8601695205672634,0.02606351563022602
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.24.self_attn.k_proj,24,k_proj,16,0.29783982212552196,0.2617656491776759,0.8788806255308502,1.047062948346138,0.08091330561041035,0.8788809206856686,0.9999996641697283,0.17214517070943694,0.3662433461965551,0.6533247090164471,14.208618203633778,0.8601695205672634,0.018711104963586855
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.24.self_attn.o_proj,24,o_proj,16,0.6038784268713672,0.5758581974930157,0.953599552274915,2.30343259871006,0.0687302640638362,0.9535994730942412,1.0000000830334705,0.10322651763646241,0.15503670891550675,0.5098750044679677,15.264573932379548,0.8601695205672634,0.09343003170765163
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.24.self_attn.q_proj,24,q_proj,16,0.5814565692675171,0.5446812910808673,0.9367531813545816,2.178725466132164,0.07122452205423667,0.9367533111186563,0.9999998614746559,0.11620917768526616,0.18960566654279803,0.5491253107327673,15.006291106225195,0.8601695205672634,0.07658366078731826
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.24.self_attn.v_proj,24,v_proj,16,0.27453310006075343,0.2360278440040724,0.8597427557982629,0.9441111888736486,0.08455574867634483,0.8597425853792487,1.0000001982209756,0.18142298346070218,0.38926151613616156,0.6819303609866583,13.8888048249274,0.8601695205672634,-0.0004267647690004983
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.25.mlp.down_proj,25,down_proj,16,0.6992851922275753,0.6648517498642843,0.9507590854975733,2.659406930208206,0.069141543670857,0.9507590607405315,1.0000000260392383,0.12092760041422812,0.2115006950315891,0.4993985945862132,15.255091156130277,0.8601695205672634,0.0905895649303099
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.25.mlp.gate_proj,25,gate_proj,16,1.4703505124907856,0.989378612611752,0.6728862296485595,3.9575132727622986,0.1380374711365768,0.67288602940979,1.0000002975819986,0.3206227538669278,0.7447177165068564,0.865979933285234,11.260878031530094,0.8601695205672634,-0.18728329091870388
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.25.mlp.up_proj,25,up_proj,16,1.1933116324296769,1.0344164240056977,0.8668451692702802,4.137664943933487,0.0831758233519565,0.8668450117068066,1.0000001817666035,0.18790057811463612,0.4244818486065996,0.6536308445488261,14.11082264634345,0.8601695205672634,0.006675648703016845
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.25.self_attn.k_proj,25,k_proj,16,0.32808171803581254,0.2598502550052595,0.7920290608112913,1.0394002422690392,0.09963190484613746,0.792028468160165,1.0000007482699804,0.2277314803063689,0.5205323254897164,0.7681362410226554,12.886202818407437,0.8601695205672634,-0.06814045975597205
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.25.self_attn.o_proj,25,o_proj,16,0.6067451881441015,0.5801388011804937,0.9561489938717258,2.3205551207065582,0.06836422644613868,0.9561489592544689,1.0000000362048787,0.11166282875897279,0.1823846765278499,0.48805727992706555,15.313674872867498,0.8601695205672634,0.09597947330446244
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.25.self_attn.q_proj,25,q_proj,16,0.5556036782964752,0.5270952476704506,0.948689269456542,2.1083802357316017,0.06944361995993593,0.9486889297583766,1.000000358071181,0.115899821969245,0.19343416631005764,0.5142259036239454,15.214207545868737,0.8601695205672634,0.0885197488892786
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.25.self_attn.v_proj,25,v_proj,16,0.2769670301197698,0.24773407158650795,0.8944532909905538,0.9909358359873295,0.07812051172692597,0.8944528844812465,1.0000004544781669,0.14961513511350558,0.28654047650480435,0.6388987320182841,14.398588425092106,0.8601695205672634,0.03428377042329045
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.26.mlp.down_proj,26,down_proj,16,0.6871278280198884,0.6450018664165008,0.9386926858648952,2.5800082832574844,0.07093047598579094,0.9386929833319195,0.9999996831050944,0.12647698839258137,0.22552264552773663,0.5346712291782953,15.064876347330173,0.8601695205672634,0.07852316529763181
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.26.mlp.gate_proj,26,gate_proj,16,1.4892158172952508,1.0166857048551265,0.6826987015902473,4.0667440071702,0.13409778672392342,0.682698900982048,0.9999997079359576,0.3054367373910511,0.6956982872517941,0.8731354305937233,11.21714850729356,0.8601695205672634,-0.1774708189770161
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.26.mlp.up_proj,26,up_proj,16,1.1795524985433257,1.0445297015146502,0.8855304895751395,4.17811793088913,0.07970272343472493,0.8855303040875346,1.0000002094649996,0.1739025419094207,0.3794361444540291,0.630068621250986,14.367492632878196,0.8601695205672634,0.0253609690078761
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.26.self_attn.k_proj,26,k_proj,16,0.32190993527951517,0.261576036611499,0.8125752204086893,1.0463039800524712,0.09465705900886194,0.8125750911850258,1.0000001590298115,0.2138138024033361,0.4829681227883155,0.7417814800160122,13.201714072335252,0.8601695205672634,-0.04759430015857402
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.26.self_attn.o_proj,26,o_proj,16,0.5636863025622513,0.5163907747328995,0.9160960136615549,2.065563663840294,0.07447281895348976,0.9160962642036974,0.9999997265111187,0.14495065205666371,0.2821256376071077,0.5868535439410665,14.747084090490162,0.8601695205672634,0.05592649309429154
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.26.self_attn.q_proj,26,q_proj,16,0.6037608713794512,0.5076525511175677,0.8408172426903077,2.030609130859375,0.08840508746230309,0.8408167981389354,1.0000005287137141,0.20363076835107982,0.46903963345924493,0.7016139654092741,13.748983363313968,0.8601695205672634,-0.019352277876955704
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.26.self_attn.v_proj,26,v_proj,16,0.26501230998848485,0.2386651213067437,0.9005812647613012,0.9546603448688984,0.07706094479075018,0.9005811323541723,1.0000001470240982,0.14548286276745467,0.2746561622944774,0.6202321796334546,14.467988415339418,0.8601695205672634,0.04041174419403781
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.27.mlp.down_proj,27,down_proj,16,0.6701125133535524,0.6250766148942739,0.9327935271139797,2.5003058537840843,0.07183054809740377,0.9327933011097642,1.0000002422875627,0.125260144310641,0.2184321875345638,0.5582145290001267,14.948911743776309,0.8601695205672634,0.0726240065467163
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.27.mlp.gate_proj,27,gate_proj,16,1.4796412731931365,1.0266805094364184,0.6938712294911812,4.106721110641956,0.12981427514119465,0.6938710728478559,1.0000002257527825,0.30664072856408797,0.7243312517983326,0.8431588878620121,11.640371933165303,0.8601695205672634,-0.16629829107608218
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.27.mlp.up_proj,27,up_proj,16,1.1916190442171657,1.062228602658142,0.8914162691617381,4.248913556337357,0.07865368595099585,0.8914160899318039,1.0000002010620364,0.1603802138265094,0.3270261612794919,0.6332414761673528,14.341725991768136,0.8601695205672634,0.031246748594474738
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.27.self_attn.k_proj,27,k_proj,16,0.2832204260091001,0.2503572897606266,0.883966221251932,1.0014293231070042,0.07998499749200422,0.8839663660724346,0.9999998361696687,0.16056065234671146,0.322306981188299,0.6659761174024019,14.259456898775529,0.8601695205672634,0.02379670068466866
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.27.self_attn.o_proj,27,o_proj,16,0.5745837128146822,0.5369333170655678,0.9344736112259805,2.147732935845852,0.07157248039366967,0.934473466592391,1.0000001547754909,0.12156188791424356,0.20646612373911954,0.5613483541928613,14.990907747753432,0.8601695205672634,0.07430409065871713
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.27.self_attn.q_proj,27,q_proj,16,0.5625444934950935,0.5081978058084832,0.9033913080386692,2.0327910780906677,0.07658227506367948,0.9033912435356536,1.000000071400975,0.15098176710895825,0.2976601828607059,0.6186853008022835,14.562146449748857,0.8601695205672634,0.043221787471405815
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.27.self_attn.v_proj,27,v_proj,16,0.2658324219212169,0.22726929948224886,0.8549344652534642,0.9090768732130527,0.08550956104232088,0.8549341598769226,1.0000003571930518,0.17675988741723225,0.36538671721503896,0.7063944029836189,13.76476775390491,0.8601695205672634,-0.005235055313799197
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.28.mlp.down_proj,28,down_proj,16,0.6612012614820025,0.5751973848118168,0.8699278394033635,2.3007878065109253,0.08258747964822472,0.8699271842562687,1.0000007531056698,0.19144740056517978,0.4437973811439864,0.6471061406966712,14.259998619671832,0.8601695205672634,0.009758318836100122
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.28.mlp.gate_proj,28,gate_proj,16,1.5141506349829568,1.004463990487582,0.6633844528281615,4.017853610217571,0.14202014362508678,0.663384064535758,1.0000005853206675,0.32203011322496883,0.7302020063959986,0.8879008427628522,10.928524208496675,0.8601695205672634,-0.19678506773910187
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.28.mlp.up_proj,28,up_proj,16,1.1895790090275453,1.0612469252754086,0.892119747592852,4.244987457990646,0.07852966800412131,0.89211969650104,1.000000057270131,0.16507722934860222,0.34700887374158884,0.6247090680399021,14.418336355479289,0.8601695205672634,0.031950227025588585
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.28.self_attn.k_proj,28,k_proj,16,0.2947321907052306,0.2680958478328434,0.9096252675737517,1.0723831057548523,0.07553621466253399,0.9096250253398438,1.0000002663008396,0.1459164172308604,0.2818727535211159,0.601266949082787,14.61915208059178,0.8601695205672634,0.04945574700648836
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.28.self_attn.o_proj,28,o_proj,16,0.5981725300906373,0.5787615669964654,0.9675495578320343,2.3150455951690674,0.06676269080625485,0.9675492766352389,1.0000002906278804,0.10296468693888418,0.15879717591354436,0.45442885144274203,15.491729276130739,0.8601695205672634,0.10738003726477097
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.28.self_attn.q_proj,28,q_proj,16,0.5557904182200146,0.4978085471759337,0.895676735072593,1.9912335462868214,0.07790722048225904,0.8956764461071429,1.0000003226225846,0.16417911411107006,0.34598566530086744,0.616582662679411,14.465174022681406,0.8601695205672634,0.035507214505329676
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.28.self_attn.v_proj,28,v_proj,16,0.2561452001909784,0.22611141998625606,0.8827470505700299,0.9044455047696829,0.0802061435521667,0.8827468795973343,1.0000001936825829,0.16534621195250865,0.3408637866906315,0.654900722621217,14.215893279796449,0.8601695205672634,0.02257753000276652
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.29.mlp.down_proj,29,down_proj,16,0.6349165325283127,0.5520913850089445,0.8695495497816875,2.2083650529384613,0.0826592651041385,0.8695493579858798,1.0000002205692016,0.17948639572763642,0.3897369062102244,0.6650597158158245,14.12003265748058,0.8601695205672634,0.009380029214424157
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.29.mlp.gate_proj,29,gate_proj,16,1.4476395874529657,1.0743157970379313,0.7421155143512792,4.297265641391277,0.11348448725353324,0.7421159380132828,0.9999994291161504,0.2627655565766476,0.608415646878518,0.811025122960117,12.095786250862067,0.8601695205672634,-0.11805400621598416
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.29.mlp.up_proj,29,up_proj,16,1.23074856669572,1.0270085857357159,0.8344584861008616,4.108033291995525,0.08975750425109544,0.8344582726235994,1.0000002558273664,0.20557935325911608,0.4708561232741791,0.7110547889558971,13.61649467050744,0.8601695205672634,-0.025711034466401772
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.29.self_attn.k_proj,29,k_proj,16,0.29832133005078,0.2612473637348892,0.8757247216966347,1.0449892953038216,0.08149762073681491,0.8757245879182897,1.000000152763034,0.1701788932671579,0.3553582969883223,0.6634118981454559,14.128816678932003,0.8601695205672634,0.015555201129371365
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.29.self_attn.o_proj,29,o_proj,16,0.5697337659779714,0.5300852375108387,0.9304086736037588,2.1203410625457764,0.0721992141416842,0.930408722969984,0.999999946941356,0.13530165218862847,0.2535559050414002,0.5549873639014652,14.953498873690487,0.8601695205672634,0.07023915303649542
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.29.self_attn.q_proj,29,q_proj,16,0.5261308693247101,0.4895479803602055,0.9304680810471,1.9581920206546783,0.07218999539861475,0.9304681281902454,0.9999999493339493,0.14288319178542253,0.28280382041943714,0.5513895902251907,15.005078060429698,0.8601695205672634,0.07029856047983662
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.29.self_attn.v_proj,29,v_proj,16,0.2618721641607739,0.22170636521762843,0.8466205865298227,0.8868253342807293,0.0871971904849526,0.8466204656790778,1.0000001427448897,0.18070621664591527,0.3744929917222001,0.7154119475578645,13.648826359598262,0.8601695205672634,-0.013548934037440619
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.3.mlp.down_proj,3,down_proj,16,0.6406951723008992,0.5686439679028902,0.8875421456052887,2.274575613439083,0.07934181771383474,0.8875420448660881,1.0000001135035812,0.1542838459444628,0.30001209709194926,0.6612467327357252,14.271307173878865,0.8601695205672634,0.02737262503802529
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.3.mlp.gate_proj,3,gate_proj,16,1.0879772403383754,0.9770091509477785,0.8980051371698875,3.908034548163414,0.0775037706541073,0.8980046648190828,1.0000005260003908,0.16316346628738743,0.34349705190123625,0.6192330198639391,14.531889332463031,0.8601695205672634,0.037835616602624134
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.3.mlp.up_proj,3,up_proj,16,0.9894980828172711,0.9494785381173699,0.9595557127448305,3.7979140281677246,0.0678796594857381,0.9595556813395764,1.0000000327289544,0.10983800384014519,0.177731991866025,0.4866472993473597,15.394044694274394,0.8601695205672634,0.09938619217756717
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.3.self_attn.k_proj,3,k_proj,16,0.2562154433009198,0.23402607024752028,0.9133956456038501,0.9361040070652962,0.07491389841709609,0.9133953783241134,1.000000292622169,0.14049356665693769,0.2634817128604121,0.6070932454697253,14.667522439006198,0.8601695205672634,0.05322612503658675
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.3.self_attn.o_proj,3,o_proj,16,0.5080909421308683,0.4718648140938989,0.9287014881921697,1.8874588012695312,0.07246494114537308,0.9287012642627377,1.0000002411210587,0.12342306351887483,0.21021548306821283,0.5617877604531512,14.888390335488115,0.8601695205672634,0.06853196762490632
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.3.self_attn.q_proj,3,q_proj,16,0.47792493522273155,0.454022281155009,0.9499865934875672,1.8160886391997337,0.06925406921240244,0.9499863395667805,1.0000002672888821,0.12363946823157544,0.2207338612508434,0.5035194725998443,15.244786891379173,0.8601695205672634,0.08981707292030383
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.3.self_attn.v_proj,3,v_proj,16,0.23282614329080428,0.20816112702100856,0.8940625141095575,0.8326446693390608,0.07818871512885842,0.8940626872591706,0.9999998063339232,0.14244464894661066,0.25950647711864244,0.6491540892917044,14.350750451632205,0.8601695205672634,0.033892993542294136
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.30.mlp.down_proj,30,down_proj,16,0.6869394790779563,0.5671348113687242,0.8255964734039748,2.268537975847721,0.0916948290409634,0.825596011344647,1.0000005596675874,0.19361756673050806,0.4088318015173527,0.743749732968796,13.318681397095416,0.8601695205672634,-0.03457304716328857
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.30.mlp.gate_proj,30,gate_proj,16,1.4208950415138124,0.9424371263731279,0.6632700508047811,3.7697471976280212,0.14206907190106777,0.6632698206919909,1.000000346936922,0.3199154069571317,0.7203951306151808,0.8831428696350343,10.845022347836526,0.8601695205672634,-0.1968994697624823
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.30.mlp.up_proj,30,up_proj,16,1.192022144229046,0.9959844670344834,0.8355419166131749,3.9839380756020546,0.08952482651214229,0.8355419601241368,0.9999999479248631,0.1995904970833282,0.44497563500519066,0.7255911599766204,13.575150344430632,0.8601695205672634,-0.024627603954088473
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.30.self_attn.k_proj,30,k_proj,16,0.3140801053998745,0.2437881508210994,0.7761973669447093,0.9751526638865471,0.1037374654665923,0.7761974151825223,0.99999993785368,0.23909925503948093,0.5510878206181482,0.7879879592215083,12.640325267888905,0.8601695205672634,-0.08397215362255406
Llama-3.1-8B-Instruct,tulu,base_model.model.model.layers.30.self_attn.o_proj,30,o_proj,16,0.5693183180555872,0.53850981871779,0.9458852835738387,2.154039017856121,0.06985591470722442,0.9458851707129704,1.0000001193177268,0.12576949933728218,0.2264370458800211,0.5232055932130347,15.19813572725728,0.8601695205672634,0.08571576300657535
