base_model	task	module	gamma_fro	gamma_energy	gamma_fit	shape_residual_fraction	suppressed_original_energy_share	relative_distance_to_equal_spectrum	peak_gain_ratio	nuclear_relative_error	participation_rank_sigma_probabilities	hns_majorized_by_lora_tolerance_1e_6	cached_energy_consistency_relative_error
Llama-3.1-8B-Instruct	magicoder	layers.31.self_attn.v_proj	0.8186798869697564	0.5101392928993247	0.4516379658047286	0.21620347515426008	0.9636959834017457	0.008371602056806546	0.3333163894894349	5.077622493576683e-07	10.723025664788535	True	2.8466272643731146e-08
Llama-3.1-8B-Instruct	magicoder	layers.4.mlp.down_proj	0.7584922668108609	0.44259717769338197	0.36480357504917604	0.3206385631964902	0.9682376265020165	0.01255163355638116	0.27572227816113765	4.098520114403925e-07	9.20351057386492	True	5.8308826020831485e-08
Llama-3.1-8B-Instruct	magicoder	layers.4.mlp.gate_proj	0.8414257599981921	0.35527558913158985	0.32003060305027786	0.18856771514653325	0.981002397877927	0.010384726368420643	0.3034281192938522	1.9674036288996888e-07	11.326730860895191	True	5.992439721748641e-08
Llama-3.1-8B-Instruct	magicoder	layers.4.mlp.up_proj	0.8465061206634034	0.43294039297603604	0.36791362688607315	0.2778365016971782	0.9577663960487992	0.013739120883982709	0.3140269551261819	2.5080787002806915e-08	11.462997018716154	True	1.5260947449449542e-08
Llama-3.1-8B-Instruct	magicoder	layers.4.self_attn.k_proj	0.857974303299502	0.5321571045421959	0.4652550600239356	0.23563202820942764	0.9452263777097437	0.011025576394178572	0.3711498970589714	3.5131304620961146e-07	11.776478444445814	True	3.015600430916e-08
Llama-3.1-8B-Instruct	magicoder	layers.4.self_attn.o_proj	0.7777534442209777	0.4226717913574645	0.3500454133933316	0.314129294247366	0.9729631066877915	0.010892523260080278	0.27014139494964173	2.3941804982996473e-07	9.67725377161092	True	1.506275921591292e-08
Llama-3.1-8B-Instruct	magicoder	layers.4.self_attn.q_proj	0.8120618668496574	0.3731991357141293	0.31729450963394723	0.27715720595447546	0.9810094369191764	0.010141210227122676	0.2812375771762832	4.395084793884507e-07	10.550035763069014	True	1.5561942277755026e-08
Llama-3.1-8B-Instruct	magicoder	layers.4.self_attn.v_proj	0.6025012722009034	0.22835275507228167	0.19346965734567678	0.28218386936313977	0.9955242483790174	0.013836319064403121	0.17478672957275912	5.584994480223315e-07	5.807006112641709	True	1.4145119404436013e-08
Llama-3.1-8B-Instruct	magicoder	layers.5.mlp.down_proj	0.6785875389507148	0.35976917883676035	0.2707923580479574	0.4334674093707017	0.9748539049064219	0.016694286227567717	0.20766768492703766	8.280477218347571e-07	7.365655595389624	True	4.24036774653553e-08
Llama-3.1-8B-Instruct	magicoder	layers.5.mlp.gate_proj	0.7078161328891157	0.24245518972091534	0.21686394915124246	0.19995990060941504	0.9915647511899012	0.010336337187769119	0.2113960922884919	1.6787460577205593e-07	8.015199721895613	True	1.1057227987960505e-08
Llama-3.1-8B-Instruct	magicoder	layers.5.mlp.up_proj	0.7576208907382073	0.3100525937983366	0.2595645774697866	0.2991580148345093	0.983465619930576	0.011927167867684805	0.24054310595719683	3.9490071102044055e-07	9.182516905706288	True	1.139846228543329e-08
Llama-3.1-8B-Instruct	magicoder	layers.5.self_attn.k_proj	0.9420378473420954	0.8095105579158144	0.7563160701995955	0.1271057713251853	0.7970346795850205	0.012959668456348756	0.5455156214877046	5.746696210007229e-07	14.1965638176833	True	6.100380096852134e-08
Llama-3.1-8B-Instruct	magicoder	layers.5.self_attn.o_proj	0.7824354658772971	0.44485264748495656	0.36494132280015545	0.3270020758076567	0.9703942600846602	0.01315386586186425	0.2695721034704109	4.396041486387503e-08	9.793588450067018	True	2.4504785177952567e-08
Llama-3.1-8B-Instruct	magicoder	layers.5.self_attn.q_proj	0.8610919981301292	0.42927521937105956	0.37848691812946633	0.22262582490792038	0.9676921948862773	0.011177078172205248	0.3345659427858958	5.0319557631794964e-08	11.86218758038202	True	6.589521206090588e-09
Llama-3.1-8B-Instruct	magicoder	layers.5.self_attn.v_proj	0.7277566469493485	0.3396255594243388	0.2958410804428938	0.24121938666102005	0.9882468949559738	0.013922717646983544	0.25737978185395427	6.163843463413698e-07	8.47244360705809	True	4.210122337769431e-08
Llama-3.1-8B-Instruct	magicoder	layers.6.mlp.down_proj	0.676838897248386	0.31835672718971797	0.24768413777828288	0.3947032725048367	0.9878078921783121	0.014413336503082005	0.20926546516873074	6.246178894109278e-07	7.328242411947168	True	3.238704641032801e-08
Llama-3.1-8B-Instruct	magicoder	layers.6.mlp.gate_proj	0.7442105173979225	0.26215269820213644	0.2343892696836221	0.20059513379289218	0.9905327927339489	0.013323166147247996	0.23297864912696983	3.917995193836177e-07	8.860022658128718	True	1.5851522484401085e-08
Llama-3.1-8B-Instruct	magicoder	layers.6.mlp.up_proj	0.8783025153709028	0.5535216313812029	0.48893186759521345	0.21976128835563535	0.939461606945891	0.011552618412358787	0.3638737591901018	2.0962312641259473e-07	12.340992475869673	True	5.1514132763919424e-08
Llama-3.1-8B-Instruct	magicoder	layers.6.self_attn.k_proj	0.8891761968776513	0.6123336189636552	0.5339193714415913	0.23971723106884202	0.9198259600361847	0.013271210560786124	0.38701684070318904	3.471063456661483e-07	12.647912157298842	True	3.444334228473756e-08
Llama-3.1-8B-Instruct	magicoder	layers.6.self_attn.o_proj	0.8445848524378047	0.5581808949375879	0.49474050263716857	0.21439362928947048	0.9516963959593662	0.013707464527642583	0.3450147883324811	1.630286842191353e-07	11.411036413956966	True	3.272855766837134e-08
Llama-3.1-8B-Instruct	magicoder	layers.6.self_attn.q_proj	0.8505103435318722	0.49234480834516015	0.416098524074103	0.285744447575204	0.9473118925599193	0.01036455466511639	0.3293113537677841	7.903542376119788e-08	11.572640368977257	True	2.985757379734883e-08
Llama-3.1-8B-Instruct	magicoder	layers.6.self_attn.v_proj	0.7155783737670424	0.29646493503498833	0.25465549724135467	0.26216467483470607	0.9925388325160613	0.011684692746129698	0.23591435860185578	5.970018670531374e-07	8.191710178116637	True	2.0182770137936512e-08
Llama-3.1-8B-Instruct	magicoder	layers.7.mlp.down_proj	0.7203487697571078	0.361633011363021	0.2983036871728779	0.3195736755537518	0.9835335788721625	0.013645872962606023	0.24788477014294116	8.776779947261559e-07	8.300877034797283	True	1.320857444302521e-08
Llama-3.1-8B-Instruct	magicoder	layers.7.mlp.gate_proj	0.7563945297502296	0.2799981886280458	0.24718909431667435	0.22062195251376004	0.9884406316695992	0.012140247909656308	0.24024449430153064	6.065898228158062e-09	9.152773657056725	True	7.146294452450079e-09
Llama-3.1-8B-Instruct	magicoder	layers.7.mlp.up_proj	0.7968555462728374	0.3534950350879639	0.30162753355295224	0.2719263244838289	0.9785104438255801	0.010541389858303876	0.269486646835257	1.446098114588068e-07	10.158528297381546	True	4.2697277224044126e-08
Llama-3.1-8B-Instruct	magicoder	layers.7.self_attn.k_proj	0.8904873914079321	0.5688194008378404	0.5068019188658333	0.20616964812244298	0.9381018934457575	0.013013011213018497	0.40483563922692045	2.2730103355073084e-09	12.685336286639583	True	3.147170606260938e-08
Llama-3.1-8B-Instruct	magicoder	layers.7.self_attn.o_proj	0.8380542788162657	0.5534684592404275	0.4815159974978308	0.24310491075413565	0.9513010466742907	0.014282513182271321	0.33281866041370706	1.5095869665415762e-08	11.235066937633265	True	3.7877166573587646e-08
Llama-3.1-8B-Instruct	magicoder	layers.7.self_attn.q_proj	0.8355874067954309	0.4008164010130385	0.34329103956319273	0.26644282833573807	0.9709895716987395	0.015295213583385125	0.3056171201832026	1.7029864707307496e-07	11.168691380430749	True	4.0965501761655686e-08
Llama-3.1-8B-Instruct	magicoder	layers.7.self_attn.v_proj	0.713402719200653	0.3689603697160657	0.2824611873463631	0.4139183565476755	0.9673153669817991	0.018865470769042943	0.2251991352814487	1.720369066093852e-07	8.140199660756622	True	2.684051192605449e-08
Llama-3.1-8B-Instruct	magicoder	layers.8.mlp.down_proj	0.6729287777779814	0.3466586387638604	0.2623471505822822	0.42727169309134205	0.9775777434763944	0.015616303507100882	0.20894990559693402	6.322132262148727e-07	7.24355416947305	True	4.1376598147217746e-08
Llama-3.1-8B-Instruct	magicoder	layers.8.mlp.gate_proj	0.6353572538314156	0.21245053444083617	0.18815373299371752	0.21564978032445203	0.9958003362063126	0.014145081572120445	0.18164451753407146	7.831408290748243e-07	6.45755901505673	True	4.166265695708333e-09
Llama-3.1-8B-Instruct	magicoder	layers.8.mlp.up_proj	0.7546206085492109	0.32911633695537046	0.27212961841969063	0.31632020700376295	0.9779882954885675	0.012999130585291436	0.24249451581714548	3.493622782180239e-07	9.109690247421396	True	2.3010182260399955e-08
Llama-3.1-8B-Instruct	magicoder	layers.8.self_attn.k_proj	0.9133372224852098	0.6790086197362118	0.6073383252131344	0.199961660062685	0.8626826219089925	0.011883993160935512	0.42408827878004174	4.237455566435955e-07	13.345061820344464	True	2.0734684109978422e-08
Llama-3.1-8B-Instruct	magicoder	layers.8.self_attn.o_proj	0.8696572353312461	0.6035204183470073	0.5495251789055204	0.1709298917913552	0.95520590111284	0.01443963454137852	0.40845226577017363	9.807031475794759e-08	12.098333872426961	True	2.5867848428887332e-08
Llama-3.1-8B-Instruct	magicoder	layers.8.self_attn.q_proj	0.8359637448529241	0.42962988872529206	0.36214602761619974	0.28947644901370506	0.9653958884674255	0.01482290197149864	0.30579411188362077	2.546100862366174e-07	11.178915063734722	True	3.096349715513425e-08
Llama-3.1-8B-Instruct	magicoder	layers.8.self_attn.v_proj	0.7830049678150868	0.43326678097879595	0.36377514446924214	0.2950549607287546	0.9753458371962671	0.01690485369795985	0.29211113417014856	3.505186032537466e-07	9.80673828440393	True	1.873802145409179e-08
Llama-3.1-8B-Instruct	magicoder	layers.9.mlp.down_proj	0.6536375038319238	0.3415838358304248	0.25573118389818644	0.439503692206178	0.9772100073533239	0.014994581654513367	0.1953667606315171	3.645139973196265e-07	6.8343398048958495	True	4.8927380554390304e-08
Llama-3.1-8B-Instruct	magicoder	layers.9.mlp.gate_proj	0.7083774818153716	0.25484964543954364	0.22528065502019162	0.21858861773991856	0.9930959406576834	0.014901081706682709	0.21877225842838882	1.5033092748417687e-07	8.026993366546026	True	1.3448488067088928e-08
Llama-3.1-8B-Instruct	magicoder	layers.9.mlp.up_proj	0.816587048591753	0.4265236122284461	0.3552770660461182	0.30617780242715087	0.9593626894376909	0.009862728290584712	0.28864759286426034	2.0148338308878522e-07	10.66799701271883	True	2.7555225594154444e-08
Llama-3.1-8B-Instruct	magicoder	layers.9.self_attn.k_proj	0.8207712899496205	0.4468735049058216	0.36991346880624465	0.31477834914092995	0.9612584538923142	0.01511860175638799	0.29775198565751276	3.192956774533684e-07	10.776177586461968	True	2.2448089888241268e-08
Llama-3.1-8B-Instruct	magicoder	layers.9.self_attn.o_proj	0.8586687656185035	0.5866928701978014	0.5153100410390541	0.22853613456348132	0.9280687803505292	0.011945292327455158	0.3575984684881346	7.605262797305556e-08	11.795307677648374	True	2.2537020547996788e-08
Llama-3.1-8B-Instruct	magicoder	layers.9.self_attn.q_proj	0.7741145093070845	0.3308742625348386	0.27974094474015043	0.2851974357359207	0.9810021588567145	0.00939683942123153	0.25352807897779767	2.9839677684329047e-07	9.587200024043533	True	7.729733057345266e-08
Llama-3.1-8B-Instruct	magicoder	layers.9.self_attn.v_proj	0.7972666877968936	0.5338746781282913	0.4544425863286933	0.2754315818356281	0.9370596199778063	0.013596051146756258	0.31381468362590426	1.323244706030735e-07	10.168269456414707	True	5.2836710724369996e-08
Llama-3.1-8B-Instruct	metamath	layers.0.mlp.down_proj	0.7729857144603266	0.642339151948011	0.510778099892832	0.36768170375500886	0.865980987996573	0.011833911612725841	0.26938998661725017	3.962914962851727e-08	9.558772581877863	True	3.9929059793019564e-08
Llama-3.1-8B-Instruct	metamath	layers.0.mlp.gate_proj	0.948585379643929	0.8112613889699177	0.762855164840863	0.11577545060010253	0.7935076438922202	0.010658772728587911	0.5377797223248588	1.7695581300269936e-07	14.395397016103113	True	4.6643934016020804e-08
Llama-3.1-8B-Instruct	metamath	layers.0.mlp.up_proj	0.9321459173216083	0.7873394152525214	0.7292961429734615	0.14200679827127272	0.7811379004523301	0.00834218059591308	0.47419883585862405	6.072915518240407e-07	13.90138557219146	True	5.136293973017524e-08
Llama-3.1-8B-Instruct	metamath	layers.0.self_attn.k_proj	0.8485053627107434	0.6627300129735638	0.5958734405663189	0.19158422601966096	0.9203026893898136	0.013097748292448513	0.3810001167003014	1.256598070042969e-07	11.517402552679508	True	4.070555839234716e-08
Llama-3.1-8B-Instruct	metamath	layers.0.self_attn.o_proj	0.902562134905386	0.7850196442135589	0.7167633848259112	0.1663369091552661	0.796690388100948	0.01307813980392886	0.45701503536522103	4.031156486394849e-07	13.031654723438223	True	2.892306522442873e-08
Llama-3.1-8B-Instruct	metamath	layers.0.self_attn.q_proj	0.8603247823590519	0.6275749902253993	0.5672367632967268	0.1830462239299563	0.9199951905860548	0.012690480782456935	0.413820181101845	3.246596769201915e-09	11.840632554226346	True	2.969093494286092e-08
Llama-3.1-8B-Instruct	metamath	layers.0.self_attn.v_proj	0.8265403417016777	0.6658683428368065	0.5530890230797161	0.3100567932844335	0.9005701838438878	0.008112480015050568	0.34196844805206783	1.8488572894881372e-09	10.92998356789558	True	4.738848256539415e-08
Llama-3.1-8B-Instruct	metamath	layers.1.mlp.down_proj	0.427491245827183	0.28766587671543936	0.16376950866912357	0.6758922653259671	0.9922979482246199	0.02321067004469415	0.11507427332574902	5.2843108022671e-07	2.922401904472127	True	3.22170793366274e-08
Llama-3.1-8B-Instruct	metamath	layers.1.mlp.gate_proj	0.9454693289529574	0.8013259693772786	0.7519077379212034	0.11953788587502245	0.7705522670070027	0.014750077093151365	0.5491108576889913	2.655893900360695e-07	14.299476695195576	True	2.9315402130841723e-08
Llama-3.1-8B-Instruct	metamath	layers.1.mlp.up_proj	0.9462009719897071	0.8238801798554675	0.780946086490976	0.10150845320037638	0.8235612808868429	0.012636141853701693	0.5592489261595721	9.171853010414566e-08	14.322450581919991	True	2.6600395103725885e-08
Llama-3.1-8B-Instruct	metamath	layers.1.self_attn.k_proj	0.7518523825659222	0.45970410117355653	0.360705537741398	0.3843287649537783	0.9618064973823052	0.016621314233511687	0.2529106018138211	1.340917316072776e-07	9.042015797590237	True	2.2126381323041903e-08
Llama-3.1-8B-Instruct	metamath	layers.1.self_attn.o_proj	0.8950971910275537	0.7138605177954139	0.6363622308783103	0.2053386952150983	0.8418022946637389	0.009812667728251918	0.39995210390466646	7.266732704458434e-08	12.817947499972036	True	3.7811763966425115e-08
Llama-3.1-8B-Instruct	metamath	layers.1.self_attn.q_proj	0.842473101096599	0.6669494302719792	0.5902246918738339	0.21684281541705297	0.9153651354975275	0.011377207093140431	0.3985992584543228	9.671620437856632e-08	11.354707060687755	True	4.360310381154605e-08
Llama-3.1-8B-Instruct	metamath	layers.1.self_attn.v_proj	0.7540751174871891	0.5636546416051379	0.44912242348254494	0.3651029602681024	0.9198825664469698	0.014692181768784828	0.28095861738625677	3.7591656409929897e-07	9.09609777532609	True	2.9709048470187523e-08
Llama-3.1-8B-Instruct	metamath	layers.10.mlp.down_proj	0.8506843676343258	0.7266880716653181	0.6295717552166793	0.2494244576574285	0.8528300182190901	0.014645372446745833	0.37022862033306625	1.8236541188265676e-07	11.576134608028244	True	3.81804090244517e-08
Llama-3.1-8B-Instruct	metamath	layers.10.mlp.gate_proj	0.9228068052531976	0.7520807994529668	0.6973637194825939	0.14021533258698105	0.8545096071656275	0.011965578517078409	0.4811696684131187	9.103668552334909e-08	13.623210094572453	True	3.079867963365583e-08
Llama-3.1-8B-Instruct	metamath	layers.10.mlp.up_proj	0.9398604887780775	0.8006632801162042	0.7448617505469861	0.13453098554457477	0.8129377692140264	0.013504509598330907	0.4923147869325275	4.685880428123568e-07	14.130813036791713	True	4.308665167618265e-08
Llama-3.1-8B-Instruct	metamath	layers.10.self_attn.k_proj	0.8827510466742597	0.7244423186773842	0.6441226663774955	0.20944964096142704	0.8536120688870439	0.010787081374493234	0.38303599656383663	2.261484630672328e-07	12.466534138492738	True	3.068232336854016e-08
Llama-3.1-8B-Instruct	metamath	layers.10.self_attn.o_proj	0.9221939877999712	0.7611439929511756	0.7020087280658935	0.1493490819553006	0.8541398938412811	0.011406745372476525	0.45973568196162956	3.7838659072697567e-07	13.605287254161267	True	3.557840287741214e-08
Llama-3.1-8B-Instruct	metamath	layers.10.self_attn.q_proj	0.896004445659741	0.7398632662776277	0.6632411808980432	0.19639979857531853	0.8180266190179399	0.010703605117212502	0.4195579957393272	5.390872417354586e-07	12.843697982299558	True	2.8270453897593194e-08
Llama-3.1-8B-Instruct	metamath	layers.10.self_attn.v_proj	0.8822315023530212	0.7491044980969016	0.6705743223468543	0.19867437845758595	0.8724787675019829	0.013345568336020915	0.4354187621427202	1.0098555436321988e-07	12.45110330636156	True	3.429352465561283e-08
Llama-3.1-8B-Instruct	metamath	layers.11.mlp.down_proj	0.8044511641788263	0.6469349258852594	0.5296679089094987	0.3296739049922627	0.9028714640922063	0.012662507326196169	0.3144204926879949	2.811024861770761e-07	10.352600794758011	True	3.413728106042154e-08
Llama-3.1-8B-Instruct	metamath	layers.11.mlp.gate_proj	0.8739748169207752	0.6121561681317798	0.5457552791553714	0.20517516036145833	0.9101007955411874	0.00808042906084657	0.4165048459801676	2.3002233673352634e-07	12.2205193415877	True	2.1311855570989657e-08
Llama-3.1-8B-Instruct	metamath	layers.11.mlp.up_proj	0.91445815460539	0.6902351744296457	0.6109688904757977	0.216490944742036	0.8393999317395126	0.010635429552878082	0.40610248895481155	6.846679312388915e-08	13.378224218529699	True	4.963514982502868e-08
