cohort	outcome	feature	family	rows	source_clusters	raw_pearson	raw_spearman	within_pearson	within_spearman	cluster_ci_low	cluster_ci_high	partial_pearson_logFro	median_checkpoint_spearman	positive_checkpoints	negative_checkpoints	nonconstant_checkpoints	permutation_p	fdr_q
hns_grid_retention	off_gain	functional_cov_erank	core	120	12	-0.15241198277231352	-0.22894984650773934	0.596249668001634	0.1985349899151001	0.039368686868686865	0.34402628023456283	-0.08268250359550246	0.2	10	2	12	0.031984007996002	0.07676161919040479
hns_grid_retention	off_gain	functional_cov_top1	core	120	12	0.06786251738228126	0.25502328229975824	-0.7136842563432587	-0.10558222109988784	-0.3084245155381884	0.09597283144697902	-0.04575018014899393	-0.15151515151515152	4	8	12	0.26636681659170414	0.30911816818863297
hns_grid_retention	off_gain	functional_offdiag_fraction	core	120	12	0.33829379572801416	0.24651407266122485	0.7274015032382187	0.30356738716388704	0.1461695281280549	0.4568313160454396	0.14976360492721716	0.2911766068639124	10	2	12	0.0014992503748125937	0.01199400299850075
hns_grid_retention	forgetting_reduction	functional_participation	core	120	12	-0.10218893962925686	-0.1525788183214076	0.5349721284157216	0.2990636580508088	0.213753087164289	0.3917447564754609	0.062420820432576116	0.42683720332337294	9	0	9	0.0009995002498750624	0.0029985007496251873
hns_grid_retention	forgetting_reduction	functional_erank	core	120	12	0.03115833879325942	-0.1485041075462897	0.6634619601867716	0.290267668108138	0.20275132660761208	0.38369424244836153	0.13062401607106586	0.42683720332337294	9	0	9	0.0014992503748125937	0.0035982008995502244
hns_grid_retention	forgetting_reduction	functional_top1	core	120	12	-0.11157310965014146	0.16725826172193864	-0.7535672828586927	-0.3152692631173968	-0.4065973565198543	-0.22356337284683317	-0.25747760503791045	-0.45732557498932813	0	9	9	0.0004997501249375312	0.0029985007496251873
hns_grid_retention	forgetting_reduction	functional_erank_iqr	core	120	12	0.46908400806812117	0.6305190475455901	0.6291160210261476	0.20670576365276494	-0.007488780052147884	0.40459324981910233	0.14607532178953594	0.5222329678670935	6	3	9	0.031484257871064465	0.031484257871064465
hns_grid_retention	forgetting_reduction	functional_attn_mlp_gap	core	120	12	0.393635243214909	0.6318206912654194	0.5335385711205277	0.274874685708464	0.09522852320035981	0.4201983915571663	0.0849298077043393	0.47878787878787876	8	1	9	0.004997501249375313	0.007087365408204988
hns_grid_retention	forgetting_reduction	functional_energy_ratio	core	120	12	-0.43176624925604684	-0.6124789486399373	-0.7278291613013804	-0.26448147716491277	-0.37013514268018294	-0.1795052223055527	-0.08406404961897054	-0.3077287274483318	0	9	9	0.006496751624187906	0.007087365408204988
hns_grid_retention	forgetting_reduction	gamma_functional	core	120	12	-0.4121015358590369	-0.6193889375578032	-0.7211459836772925	-0.2612116852120956	-0.3670998541134715	-0.17631221206089465	-0.07336947753949266	-0.29631887899487686	0	9	9	0.006496751624187906	0.007087365408204988
hns_grid_retention	forgetting_reduction	eta_functional	core	120	12	0.2740331815842293	0.09701036658730003	0.630672253194081	0.26694655048086086	0.18086874854710816	0.3697176912377609	0.12816954083984286	0.3323470256441984	9	0	9	0.006496751624187906	0.007087365408204988
hns_grid_retention	forgetting_reduction	functional_cov_participation	core	120	12	-0.19834856519316602	-0.1798499813434692	0.4897000738017305	0.2844755211384883	0.1805892488740827	0.39134428935723864	-0.003106887383087463	0.42683720332337294	9	0	9	0.001999000499750125	0.00399800099950025
hns_grid_retention	forgetting_reduction	functional_cov_erank	core	120	12	-0.06377209398893004	-0.16984387276342439	0.6336904722030657	0.30940378845474753	0.2287183345617018	0.3972632909585184	0.07617021972388446	0.42683720332337294	9	0	9	0.0009995002498750624	0.0029985007496251873
hns_grid_retention	forgetting_reduction	functional_cov_top1	core	120	12	-0.01591289168115012	0.19585527498083616	-0.7263316896508754	-0.28300915247282593	-0.3824108661659003	-0.1899307430634189	-0.18026197690126775	-0.42683720332337294	0	9	9	0.0029985007496251873	0.005140286999357464
hns_grid_retention	forgetting_reduction	functional_offdiag_fraction	core	120	12	0.431136463380083	0.43262140395051585	0.7560706835409124	0.34071441733153496	0.24238627445637842	0.43313120497218544	0.3139940824527946	0.5160763029857778	9	0	9	0.0004997501249375312	0.0029985007496251873
scalar_common_basis_seed42	target_gain	functional_participation	core	48	6	-0.06730147537451964	-0.07711508636197947	0.11234465950853129	0.18123858497615616	-0.15414419226118994	0.42960591283190097	0.24610088335142208	0.25203394871552204	5	1	6	0.26286856571714146	0.3504914209561886
scalar_common_basis_seed42	target_gain	functional_erank	core	48	6	-0.09805866025889715	-0.07711508636197947	0.11617399138996767	0.18123858497615616	-0.15414419226118994	0.42960591283190097	0.2376547891987497	0.25203394871552204	5	1	6	0.26286856571714146	0.3504914209561886
scalar_common_basis_seed42	target_gain	functional_top1	core	48	6	0.18229055751646453	0.07711508636197947	-0.14142785320223605	-0.18123858497615616	-0.4296059128319012	0.15414419226118994	-0.24439136178843082	-0.25203394871552204	1	5	6	0.26286856571714146	0.3504914209561886
scalar_common_basis_seed42	target_gain	functional_erank_iqr	core	48	6	-0.17485368678610572	-0.09846581134049194	0.06667745683720297	0.013941429613550474	-0.3079710520815926	0.34503277967117707	0.0703420324670449	-0.08297398136450222	3	3	6	0.968015992003998	0.968015992003998
scalar_common_basis_seed42	target_gain	functional_attn_mlp_gap	core	48	6	-0.18724597459260386	-0.10362511249211191	0.049210676562097114	-0.013941429613550474	-0.3359684204526464	0.3174301572974829	0.044680883340605604	-0.16594796272900447	2	4	6	0.9635182408795602	0.968015992003998
scalar_common_basis_seed42	target_gain	functional_energy_ratio	core	48	6	-0.5251846639311617	-0.5826492294974338	-0.6010679980771515	-0.5895957062748937	-0.9249891409938148	-0.18868794787056856	-0.3489248554504072	-0.8657765148841388	1	5	6	0.0004997501249375312	0.0029985007496251873
scalar_common_basis_seed42	target_gain	gamma_functional	core	48	6	-0.5150689857185149	-0.5749917883212178	-0.5945434522141974	-0.5775220740644863	-0.9129499621981665	-0.17725154774366683	-0.3470057287609479	-0.829847727026741	1	5	6	0.0004997501249375312	0.0029985007496251873
