checkpoint	cohort	label	feature	previous	recollected	difference
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p55	eta_functional	0.0	0.0	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p70	functional_participation	3.43719	3.4372	9.999999999621423e-06
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p70	functional_erank	5.43219	5.43222	2.9999999999752447e-05
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p70	functional_top1	0.47781	0.47781	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p70	functional_erank_iqr	2.93663	2.9366	-3.0000000000196536e-05
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p70	functional_attn_mlp_gap	0.59572	0.59573	9.99999999995449e-06
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p70	functional_energy_ratio	0.7	0.7	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p70	gamma_functional	0.7	0.7	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p70	eta_functional	0.0	0.0	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p85	functional_participation	3.43719	3.4372	9.999999999621423e-06
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p85	functional_erank	5.43219	5.43222	2.9999999999752447e-05
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p85	functional_top1	0.47781	0.47781	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p85	functional_erank_iqr	2.93663	2.9366	-3.0000000000196536e-05
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p85	functional_attn_mlp_gap	0.59572	0.59573	9.99999999995449e-06
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p85	functional_energy_ratio	0.85	0.85	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p85	gamma_functional	0.85	0.85	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__global_0p85	eta_functional	0.0	0.0	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_lora	functional_participation	3.43719	3.4372	9.999999999621423e-06
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_lora	functional_erank	5.43219	5.43222	2.9999999999752447e-05
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_lora	functional_top1	0.47781	0.47781	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_lora	functional_erank_iqr	2.93663	2.9366	-3.0000000000196536e-05
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_lora	functional_attn_mlp_gap	0.59572	0.59573	9.99999999995449e-06
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_lora	functional_energy_ratio	1.0	1.0	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_lora	gamma_functional	1.0	1.0	0.0
Llama-3.1-8B-Instruct/metamath/seed42	scalar_common_basis_seed42	metamath__common_lora	eta_functional	0.0	0.0	0.0
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_hns	functional_participation	11.99365	11.99359	-6.000000000128125e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_hns	functional_erank	13.90468	13.90466	-2.0000000001019203e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_hns	functional_top1	0.17337	0.17337	0.0
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_hns	functional_erank_iqr	4.08549	4.08543	-6.000000000039307e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_hns	functional_attn_mlp_gap	1.6649	1.66505	0.00014999999999987246
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_hns	functional_energy_ratio	0.34906	0.34905	-9.99999999995449e-06
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_hns	gamma_functional	0.28819	0.28818	-1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_hns	eta_functional	0.31836	0.31835	-9.99999999995449e-06
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_per_module	functional_participation	3.87454	3.87447	-7.00000000000145e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_per_module	functional_erank	6.35917	6.35927	0.00010000000000065512
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_per_module	functional_top1	0.4531	0.45311	1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_per_module	functional_erank_iqr	5.58506	5.58508	1.9999999999242846e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_per_module	functional_attn_mlp_gap	1.82707	1.82703	-4.0000000000040004e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_per_module	functional_energy_ratio	0.74126	0.74126	0.0
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_per_module	gamma_functional	0.73705	0.73705	0.0
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_per_module	eta_functional	0.01132	0.01132	0.0
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p25	functional_participation	3.87454	3.87447	-7.00000000000145e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p25	functional_erank	6.35917	6.35927	0.00010000000000065512
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p25	functional_top1	0.4531	0.45311	1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p25	functional_erank_iqr	5.58506	5.58508	1.9999999999242846e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p25	functional_attn_mlp_gap	1.82707	1.82703	-4.0000000000040004e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p25	functional_energy_ratio	0.25	0.25	0.0
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p25	gamma_functional	0.25	0.25	0.0
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p25	eta_functional	0.0	0.0	0.0
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p40	functional_participation	3.87454	3.87447	-7.00000000000145e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p40	functional_erank	6.35917	6.35927	0.00010000000000065512
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p40	functional_top1	0.4531	0.45311	1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p40	functional_erank_iqr	5.58506	5.58508	1.9999999999242846e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p40	functional_attn_mlp_gap	1.82707	1.82703	-4.0000000000040004e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p40	functional_energy_ratio	0.4	0.4	0.0
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p40	gamma_functional	0.4	0.4	0.0
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p40	eta_functional	0.0	0.0	0.0
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p55	functional_participation	3.87454	3.87447	-7.00000000000145e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p55	functional_erank	6.35917	6.35927	0.00010000000000065512
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p55	functional_top1	0.4531	0.45311	1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p55	functional_erank_iqr	5.58506	5.58508	1.9999999999242846e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p55	functional_attn_mlp_gap	1.82707	1.82703	-4.0000000000040004e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p55	functional_energy_ratio	0.55	0.55	0.0
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p55	gamma_functional	0.55	0.55	0.0
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p55	eta_functional	0.0	0.0	0.0
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p70	functional_participation	3.87454	3.87447	-7.00000000000145e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p70	functional_erank	6.35917	6.35927	0.00010000000000065512
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p70	functional_top1	0.4531	0.45311	1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p70	functional_erank_iqr	5.58506	5.58508	1.9999999999242846e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p70	functional_attn_mlp_gap	1.82707	1.82703	-4.0000000000040004e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p70	functional_energy_ratio	0.7	0.7	0.0
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p70	gamma_functional	0.7	0.7	0.0
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p70	eta_functional	0.0	0.0	0.0
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p85	functional_participation	3.87454	3.87447	-7.00000000000145e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p85	functional_erank	6.35917	6.35927	0.00010000000000065512
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p85	functional_top1	0.4531	0.45311	1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p85	functional_erank_iqr	5.58506	5.58508	1.9999999999242846e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p85	functional_attn_mlp_gap	1.82707	1.82703	-4.0000000000040004e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p85	functional_energy_ratio	0.85	0.85	0.0
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p85	gamma_functional	0.85	0.85	0.0
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__global_0p85	eta_functional	0.0	0.0	0.0
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_lora	functional_participation	3.87454	3.87447	-7.00000000000145e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_lora	functional_erank	6.35917	6.35927	0.00010000000000065512
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_lora	functional_top1	0.4531	0.45311	1.0000000000010001e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_lora	functional_erank_iqr	5.58506	5.58508	1.9999999999242846e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_lora	functional_attn_mlp_gap	1.82707	1.82703	-4.0000000000040004e-05
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_lora	functional_energy_ratio	1.0	1.0	0.0
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_lora	gamma_functional	1.0	1.0	0.0
Llama-3.1-8B-Instruct/tulu/seed42	scalar_common_basis_seed42	tulu__common_lora	eta_functional	0.0	0.0	0.0
