base_model,task,module,layer,module_type,lora_mean,lora_median,lora_p50,lora_p90,lora_p95,lora_p99,lora_max,lora_fraction_gt_0p10,lora_fraction_gt_0p25,lora_fraction_gt_0p50,lora_fraction_gt_1p00,hns_mean,hns_median,hns_p50,hns_p90,hns_p95,hns_p99,hns_max,hns_fraction_gt_0p10,hns_fraction_gt_0p25,hns_fraction_gt_0p50,hns_fraction_gt_1p00,scalar_shrink_mean,scalar_shrink_median,scalar_shrink_p50,scalar_shrink_p90,scalar_shrink_p95,scalar_shrink_p99,scalar_shrink_max,scalar_shrink_fraction_gt_0p10,scalar_shrink_fraction_gt_0p25,scalar_shrink_fraction_gt_0p50,scalar_shrink_fraction_gt_1p00,shape_only_mean,shape_only_median,shape_only_p50,shape_only_p90,shape_only_p95,shape_only_p99,shape_only_max,shape_only_fraction_gt_0p10,shape_only_fraction_gt_0p25,shape_only_fraction_gt_0p50,shape_only_fraction_gt_1p00,head_only_mean,head_only_median,head_only_p50,head_only_p90,head_only_p95,head_only_p99,head_only_max,head_only_fraction_gt_0p10,head_only_fraction_gt_0p25,head_only_fraction_gt_0p50,head_only_fraction_gt_1p00,tail_only_mean,tail_only_median,tail_only_p50,tail_only_p90,tail_only_p95,tail_only_p99,tail_only_max,tail_only_fraction_gt_0p10,tail_only_fraction_gt_0p25,tail_only_fraction_gt_0p50,tail_only_fraction_gt_1p00,paired_mean_delta,paired_fraction_hns_lower,hns_to_lora_p99_ratio,scalar_shrink_to_lora_p99_ratio,shape_only_to_lora_p99_ratio,head_only_to_lora_p99_ratio,tail_only_to_lora_p99_ratio
Qwen3-8B,commonsense,layers.27.self_attn.v_proj,27,v_proj,0.19411093054360967,0.20366761959253588,0.20366761959253588,0.22535325269881354,0.22760881138705752,0.23623359340845396,0.2443308378183164,1.0,0.0,0.0,0.0,0.03169404968136571,0.032489751674635685,0.032489751674635685,0.03440079454819356,0.03498405328221884,0.03550583299695882,0.03695600244048838,0.0,0.0,0.0,0.0,0.0687294655578597,0.07213492461321139,0.07213492461321139,0.07976950718226967,0.08061587481813484,0.08367002082976786,0.08652148854794241,0.0,0.0,0.0,0.0,0.08950563611727755,0.09174569645694211,0.09174569645694211,0.09716739340845981,0.09881112323015145,0.10025632948426946,0.10438462549496831,0.01171875,0.0,0.0,0.0,0.02132372148072492,0.022045806880185766,0.022045806880185766,0.024216665521855585,0.02446707949521289,0.025126646578158354,0.026229521852203102,0.0,0.0,0.0,0.0,0.19555494107400842,0.20500573462055144,0.20500573462055144,0.22657449768572258,0.22890476494819936,0.23742348565861165,0.24573063178982218,1.0,0.0,0.0,0.0,-0.16241688086224396,1.0,0.1502996778936869,0.35418341490958166,0.4243948882872204,0.10636356250448147,1.0050369307471878
Qwen3-8B,commonsense,layers.28.mlp.down_proj,28,down_proj,0.017998331907550406,0.017819071387218388,0.017819071387218388,0.019249472394543603,0.019645823117863365,0.02046025823802655,0.02086560549739893,0.0,0.0,0.0,0.0,0.012337317716879709,0.012719987396643973,0.012719987396643973,0.01323934319068852,0.01332001504695422,0.013482187124396774,0.013732966257675807,0.0,0.0,0.0,0.0,0.01122872116810859,0.01111777575507255,0.01111777575507255,0.012006974062238926,0.012255158139950071,0.0127696682979407,0.013021745050668774,0.0,0.0,0.0,0.0,0.01977775406701203,0.020389796029330675,0.020389796029330675,0.021219301433053617,0.021352636408315844,0.021613242335925893,0.022008742419294847,0.0,0.0,0.0,0.0,0.00890040188507807,0.00916628626289941,0.00916628626289941,0.009602765993894414,0.009714462706998217,0.010077204241566513,0.010187252562662022,0.0,0.0,0.0,0.0,0.019929405574570444,0.019892319000294242,0.019892319000294242,0.0211223960531399,0.02159844037210317,0.02223261454194744,0.022677519250656572,0.0,0.0,0.0,0.0,-0.005661014190670696,1.0,0.6589451104453494,0.6241205829067957,1.056352372706443,0.49252576015084004,1.086624336961049
Qwen3-8B,commonsense,layers.28.mlp.gate_proj,28,gate_proj,0.021875316371587114,0.02205040696638448,0.02205040696638448,0.024690645302772526,0.025208940697697586,0.02882297807085378,0.030478714717134113,0.0,0.0,0.0,0.0,0.012560957540050604,0.012768164513778699,0.012768164513778699,0.013378527533596741,0.013569601376574425,0.014302848143957258,0.014568827416562964,0.0,0.0,0.0,0.0,0.016779212590553955,0.016912244424232465,0.016912244424232465,0.01893358440537352,0.019344781350087856,0.022106345270475582,0.02338270036009817,0.0,0.0,0.0,0.0,0.016379213389686252,0.016649571299937556,0.016649571299937556,0.017445770698272134,0.017693955418198383,0.018651284784694338,0.019006937201316028,0.0,0.0,0.0,0.0,0.010671542153254724,0.010893735329714285,0.010893735329714285,0.011476239896167705,0.011670122560792976,0.012509592209056522,0.01259628136438222,0.0,0.0,0.0,0.0,0.022863147669697693,0.023046789676638445,0.023046789676638445,0.025573296016053012,0.026106465707638353,0.029691617955600408,0.031238326748434863,0.0,0.0,0.0,0.0,-0.009314358831536512,1.0,0.4962307541156029,0.7669695066253353,0.647097768275194,0.4340145622116129,1.0301370622637016
Qwen3-8B,commonsense,layers.28.mlp.up_proj,28,up_proj,0.02193864538662883,0.02234984374054904,0.02234984374054904,0.024339309450046136,0.024638653443654457,0.0254013782056304,0.025881153616150992,0.0,0.0,0.0,0.0,0.01482693516951695,0.01481411358781939,0.01481411358781939,0.016265591616600822,0.016447142565146785,0.01680456421343451,0.016948865585615466,0.0,0.0,0.0,0.0,0.018406790279440394,0.018751131976161635,0.018751131976161635,0.02041818802243648,0.02066962593751339,0.02131852910046475,0.021716796300157198,0.0,0.0,0.0,0.0,0.01767301775175409,0.017658517989031328,0.017658517989031328,0.019388054042215393,0.01960334682465831,0.020031050443550746,0.02019843573321474,0.0,0.0,0.0,0.0,0.012458946325887364,0.01247619951663841,0.01247619951663841,0.01377263584164477,0.01407161458559929,0.014348308013796485,0.01481833774616088,0.0,0.0,0.0,0.0,0.02337534335440018,0.023720504848974477,0.023720504848974477,0.025747780726515665,0.026083317940528504,0.026653934503937028,0.027253610950187874,0.0,0.0,0.0,0.0,-0.00711171021711188,1.0,0.661561119928117,0.8392666306483851,0.7885812447417014,0.5648633667686613,1.0493105644964174
Qwen3-8B,commonsense,layers.28.self_attn.k_proj,28,k_proj,0.09876032538211746,0.10259045738217917,0.10259045738217917,0.11158081998969852,0.11322284159773638,0.1181545735782991,0.1256135130681631,0.59375,0.0,0.0,0.0,0.03312593832401627,0.03391932245075098,0.03391932245075098,0.035392024556475804,0.035688198425088385,0.03622110649308756,0.03767269505598117,0.0,0.0,0.0,0.0,0.04089807641195292,0.042485876200387004,0.042485876200387004,0.04620486485311795,0.046876928125839566,0.048928827282979155,0.05200683830536145,0.0,0.0,0.0,0.0,0.07994738351860764,0.08187017875684369,0.08187017875684369,0.08542303582029462,0.08614494596669703,0.08742009604998152,0.09087492809660283,0.0,0.0,0.0,0.0,0.024380568496202935,0.025099215621317807,0.025099215621317807,0.026998457772801646,0.02733109609822148,0.02792535220467776,0.029256306654020504,0.0,0.0,0.0,0.0,0.10132205231171187,0.1050623275278743,0.1050623275278743,0.11390308236597654,0.11552467351944717,0.1203745778744116,0.12783961138349526,0.67578125,0.0,0.0,0.0,-0.06563438705810118,1.0,0.30655695667239174,0.414108618914822,0.7398790702930315,0.23634592685633188,1.0187889831843144
Qwen3-8B,commonsense,layers.28.self_attn.o_proj,28,o_proj,0.03751488127766046,0.037166656010397904,0.037166656010397904,0.04210199701358231,0.04394910302384838,0.046019383937468655,0.05262345684683719,0.0,0.0,0.0,0.0,0.02533307802938954,0.025178951440332616,0.025178951440332616,0.02772203610310013,0.028132224259188363,0.029029491961330707,0.0305420184543956,0.0,0.0,0.0,0.0,0.0294355793036001,0.029162210709955602,0.029162210709955602,0.03303903402092686,0.03448824847088038,0.036108391737192214,0.04127863719134149,0.0,0.0,0.0,0.0,0.032287632071839045,0.03208933559567574,0.03208933559567574,0.03533182278266454,0.03585464720226102,0.03700834507355326,0.03894286308890706,0.0,0.0,0.0,0.0,0.021924185016312298,0.021925207850492956,0.021925207850492956,0.024322880898323802,0.02482158912670015,0.025716445687063105,0.027491857646239994,0.0,0.0,0.0,0.0,0.03960629569940605,0.03930209506179799,0.03930209506179799,0.044191909036548224,0.04577497384973268,0.04785215173608383,0.05427981006503389,0.0,0.0,0.0,0.0,-0.012181803248270917,1.0,0.6308100951715501,0.7846344007181073,0.8041903629966095,0.5588176869557125,1.0398259959565201
Qwen3-8B,commonsense,layers.28.self_attn.q_proj,28,q_proj,0.03793829734898517,0.03907844479570523,0.03907844479570523,0.04169205444308373,0.042563367839400096,0.044201821745154614,0.04726839549538954,0.0,0.0,0.0,0.0,0.018363129065953845,0.018708765041559848,0.018708765041559848,0.019422323997208883,0.01966526314376232,0.020552982424317797,0.02104521975895457,0.0,0.0,0.0,0.0,0.023794115103851477,0.024508340046126974,0.024508340046126974,0.02614801650916862,0.026681315941487736,0.027712852420057967,0.029645071209709075,0.0,0.0,0.0,0.0,0.029286641489477,0.029837475369357533,0.029837475369357533,0.030976855886694334,0.03135897865026682,0.03277715296703631,0.03357476088268789,0.0,0.0,0.0,0.0,0.013637564687381715,0.01406025238229564,0.01406025238229564,0.01460601423437688,0.01478805383050032,0.015631049722222384,0.01595076835543351,0.0,0.0,0.0,0.0,0.03990670883968734,0.04102777238196674,0.04102777238196674,0.043567956985477316,0.04434670615700276,0.04593681221609957,0.04902717461531793,0.0,0.0,0.0,0.0,-0.01957516828303132,1.0,0.46498043774792625,0.6269617704862094,0.7415339837351688,0.35362908371385965,1.0392515602851855
Qwen3-8B,commonsense,layers.28.self_attn.v_proj,28,v_proj,0.0997069469529216,0.10229502664355258,0.10229502664355258,0.11705884917899712,0.11989778843248478,0.12530624208842978,0.1272971644748954,0.6015625,0.0,0.0,0.0,0.02545134080350616,0.02567555878505976,0.02567555878505976,0.027472699704903073,0.027890258357900436,0.028552643094122112,0.028752581874314415,0.0,0.0,0.0,0.0,0.05185847912028118,0.05318379872285224,0.05318379872285224,0.06089234134991933,0.06236452972394756,0.06515376029041037,0.06619544979156179,0.0,0.0,0.0,0.0,0.04894004938529922,0.04937769350269637,0.04937769350269637,0.052830373660586606,0.05362794545052448,0.05491001172836426,0.05530802545449642,0.0,0.0,0.0,0.0,0.019962319168214664,0.02025214666380018,0.02025214666380018,0.02226869007755014,0.02277619299248869,0.02343156956057671,0.02366373757361484,0.0,0.0,0.0,0.0,0.10098993459684229,0.1035209444301462,0.1035209444301462,0.11829910755639239,0.12101424660377175,0.1263829761602468,0.12832494594777294,0.68359375,0.0,0.0,0.0,-0.07425560614941543,1.0,0.22786289508205224,0.5199562224875498,0.4382065155989097,0.18699443196166424,1.008592820707664
Qwen3-8B,commonsense,layers.29.mlp.down_proj,29,down_proj,0.0175909017115271,0.017802363978018206,0.017802363978018206,0.019536843541953505,0.019968047313752582,0.020879186410043583,0.02181748665276428,0.0,0.0,0.0,0.0,0.010109444127300995,0.010324169313165682,0.010324169313165682,0.010748153759836423,0.010861853583639624,0.011029128399154774,0.011282903068637773,0.0,0.0,0.0,0.0,0.011623936959612936,0.011764098574960122,0.011764098574960122,0.012910999982728232,0.013192373537795142,0.013800432046156878,0.014422133908502568,0.0,0.0,0.0,0.0,0.015296927505968373,0.01562386069268553,0.01562386069268553,0.016266632362685357,0.016437838160090687,0.016686944001359068,0.017077662377535243,0.0,0.0,0.0,0.0,0.007375640899862658,0.00751793579454502,0.00751793579454502,0.007948947292919504,0.00805059878606304,0.008167851701960788,0.008716805368826875,0.0,0.0,0.0,0.0,0.01890723010748177,0.019106965421591418,0.019106965421591418,0.020846398333908972,0.021242928364926212,0.022084011444783575,0.022977160366784353,0.0,0.0,0.0,0.0,-0.007481457584226105,1.0,0.528235544362466,0.6609659866592509,0.799214283241041,0.3911958800287247,1.0577045968687953
Qwen3-8B,commonsense,layers.29.mlp.gate_proj,29,gate_proj,0.019166261060098267,0.02003806310613696,0.02003806310613696,0.021602311608119467,0.022197598335229753,0.022870282259096788,0.023382511113246542,0.0,0.0,0.0,0.0,0.012203817185315298,0.01270146650332053,0.01270146650332053,0.013413389706294765,0.013662841248957641,0.013943812924800085,0.013972969753395261,0.0,0.0,0.0,0.0,0.016495337247844084,0.017251527228980643,0.017251527228980643,0.018593198022027337,0.019110475688289857,0.019678942876716884,0.020127166554957318,0.0,0.0,0.0,0.0,0.014181320068156684,0.014759646909430992,0.014759646909430992,0.015589382996194005,0.015879819284636474,0.0162023120845404,0.01623980630704045,0.0,0.0,0.0,0.0,0.010640930151247124,0.011068606702379103,0.011068606702379103,0.011787724915097003,0.012060865119573492,0.012311319285697587,0.01245258415677874,0.0,0.0,0.0,0.0,0.020079921688787954,0.02094701131467499,0.02094701131467499,0.022530446692267843,0.023128255767050018,0.023788894715530435,0.024284202046566856,0.0,0.0,0.0,0.0,-0.006962443874782965,1.0,0.609691335106013,0.8604591169350116,0.7084439055445341,0.5383107714291846,1.0401662054725302
Qwen3-8B,commonsense,layers.29.mlp.up_proj,29,up_proj,0.018079993665756827,0.018551348586868258,0.018551348586868258,0.019981246146118334,0.02024966806349061,0.020631911419793144,0.021331595828797362,0.0,0.0,0.0,0.0,0.013326826408558565,0.01372028223630795,0.01372028223630795,0.014298953950494377,0.014488119057029588,0.014684640846200095,0.01498014437010119,0.0,0.0,0.0,0.0,0.015489557676261943,0.01589209100064991,0.01589209100064991,0.017116716317289244,0.01734724080711048,0.017682603973131688,0.018282757959583402,0.0,0.0,0.0,0.0,0.015556998110982769,0.016018078567312247,0.016018078567312247,0.016690915104207647,0.01691467030060942,0.01714089249350486,0.01748480288399896,0.0,0.0,0.0,0.0,0.011417125634458734,0.011820128072078686,0.011820128072078686,0.01241935732977132,0.0125572728416776,0.012780876994047834,0.01298355129530401,0.0,0.0,0.0,0.0,0.019342715236902567,0.019746835469979237,0.019746835469979237,0.021203680351146732,0.021506390310851657,0.021908035464478594,0.022601556547608634,0.0,0.0,0.0,0.0,-0.0047531672571982635,1.0,0.7117440816517098,0.8570511773411333,0.8307951766921998,0.6194713002590031,1.0618519544176215
Qwen3-8B,commonsense,layers.29.self_attn.k_proj,29,k_proj,0.053354100014532606,0.05460158360271572,0.05460158360271572,0.060114152677119954,0.061567683155411355,0.06279848330250497,0.06485652666905801,0.0,0.0,0.0,0.0,0.02532238707695682,0.02594124380764412,0.02594124380764412,0.027621278522273404,0.027899257901781896,0.028641695320034848,0.029172789615083173,0.0,0.0,0.0,0.0,0.0310272307489425,0.03175279280919689,0.03175279280919689,0.03495858337787495,0.035814938511817176,0.03651597763542378,0.03771211488496624,0.0,0.0,0.0,0.0,0.04352738545623202,0.044594162419017834,0.044594162419017834,0.04747794718322133,0.04794748528453714,0.04922746396627137,0.050130429066090776,0.0,0.0,0.0,0.0,0.019199562645490893,0.01987768216995254,0.01987768216995254,0.021080097034635356,0.021423317532363824,0.021992541222721505,0.022235268334513402,0.0,0.0,0.0,0.0,0.05586032526064512,0.05699590450579526,0.05699590450579526,0.06249033156824397,0.06400231902567817,0.0652178656211006,0.06733709119743825,0.0,0.0,0.0,0.0,-0.028031712937575788,1.0,0.45608896606731203,0.5814786554561134,0.7838957467991545,0.3502081589579448,1.0385261266094803
Qwen3-8B,commonsense,layers.29.self_attn.o_proj,29,o_proj,0.04039381332987468,0.040361128475714075,0.040361128475714075,0.04670528330763807,0.049241797966676215,0.052127199145483145,0.0541982941673402,0.0,0.0,0.0,0.0,0.019077030724123555,0.019138363957754735,0.019138363957754735,0.020513822306974086,0.02097680854544059,0.0213397989960162,0.024145815334154802,0.0,0.0,0.0,0.0,0.03064092188095726,0.030632623918584845,0.030632623918584845,0.035425683112589826,0.03734621522149776,0.039550340355620245,0.04110768499440203,0.0,0.0,0.0,0.0,0.02514810606253511,0.02522500100651186,0.02522500100651186,0.027040474725998777,0.02765070357960845,0.028132369513531333,0.03181573047902923,0.0,0.0,0.0,0.0,0.016881903494609666,0.01693674400882444,0.01693674400882444,0.018409882120132413,0.01888512220796748,0.01938286095001991,0.01982084289738198,0.0,0.0,0.0,0.0,0.04137312508857661,0.041313200382838394,0.041313200382838394,0.04755637079729878,0.050048375675888455,0.05283159094669415,0.05487103330397422,0.0,0.0,0.0,0.0,-0.02131678260575112,1.0,0.4093793517748461,0.7587275166125496,0.5396869575711516,0.37183775970628663,1.0135129416649664
Qwen3-8B,commonsense,layers.29.self_attn.q_proj,29,q_proj,0.026081861212349143,0.026890737302203073,0.026890737302203073,0.028392745952972493,0.03218302681020917,0.03330609379949585,0.033610414113005235,0.0,0.0,0.0,0.0,0.016247175386750946,0.016607230626546815,0.016607230626546815,0.017430634794728617,0.01905115422134228,0.019553832532887675,0.019864798227412484,0.0,0.0,0.0,0.0,0.019611546084135758,0.02021989289111156,0.02021989289111156,0.021345060771121638,0.02419663048740018,0.02504935454985876,0.025274497633488,0.0,0.0,0.0,0.0,0.021610807594969535,0.02209515703879037,0.02209515703879037,0.023184724859160726,0.02534504851180367,0.026008588118938226,0.026425594711341423,0.0,0.0,0.0,0.0,0.013762075329951762,0.014153293500459223,0.014153293500459223,0.014925976661776067,0.016735970614095572,0.017256021964514874,0.01752992838980041,0.0,0.0,0.0,0.0,0.027477496701829595,0.028246187860054152,0.028246187860054152,0.02969239455296517,0.03345113196481993,0.03455472145367935,0.03490248856963882,0.0,0.0,0.0,0.0,-0.009834685825598197,1.0,0.5870947415990181,0.7520952382064667,0.7808957806793876,0.5181040463164754,1.0374894654924198
Qwen3-8B,commonsense,layers.29.self_attn.v_proj,29,v_proj,0.028915483858789084,0.029557006248918483,0.029557006248918483,0.03495406094867382,0.035961764275827764,0.037584685267123545,0.04013281544706578,0.0,0.0,0.0,0.0,0.012207673817970994,0.01224431414077011,0.01224431414077011,0.01277507937262888,0.013006297553955545,0.01320978285558052,0.013525660543348441,0.0,0.0,0.0,0.0,0.018153960777774328,0.0185610940334102,0.0185610940334102,0.021945076258650935,0.022580429210504793,0.023584106898726205,0.025184793475682334,0.0,0.0,0.0,0.0,0.019444448713387855,0.019503788245995936,0.019503788245995936,0.020343710312541806,0.020714215430334183,0.02103649513645638,0.02154246520491185,0.0,0.0,0.0,0.0,0.009611448606999213,0.009711383593851711,0.009711383593851711,0.01035203341134579,0.010517090854676819,0.010820767632465426,0.011224371053983486,0.0,0.0,0.0,0.0,0.029910935636590665,0.030488693611540184,0.030488693611540184,0.035721360726971754,0.03674007953992699,0.03839693074985082,0.04081148315250291,0.0,0.0,0.0,0.0,-0.01670781004081809,1.0,0.35146716705741615,0.6274924675065973,0.55970922696159,0.28790363829202203,1.0216110758133121
Qwen3-8B,commonsense,layers.3.mlp.down_proj,3,down_proj,0.15520903451452506,0.15861034354900005,0.15861034354900005,0.17483984231043548,0.178119513963565,0.1836029850203367,0.19714826587122158,1.0,0.0,0.0,0.0,0.0959094782207752,0.09707117227113907,0.09707117227113907,0.10279427755877274,0.10395446234415631,0.10613723099214747,0.10735356211127892,0.33203125,0.0,0.0,0.0,0.1127787724565602,0.1152283185767164,0.1152283185767164,0.1270628107617568,0.1294765551442641,0.1334006077758166,0.14332088545136534,0.8046875,0.0,0.0,0.0,0.13200315828331377,0.13360044992501063,0.13360044992501063,0.14147628237634108,0.14307690901147602,0.14608485204801183,0.14771086945469156,1.0,0.0,0.0,0.0,0.07400610710493626,0.07544784939711725,0.07544784939711725,0.08099448211427496,0.08186290020767054,0.08371735514861904,0.08536669387711208,0.0,0.0,0.0,0.0,0.16682354974671093,0.17004074398580232,0.17004074398580232,0.18616064877333227,0.18882302470533177,0.19502638373851983,0.2069870753493608,1.0,0.0,0.0,0.0,-0.059299556293749875,1.0,0.5780800948328331,0.7265710182274028,0.7956561928000834,0.45596946661485993,1.0622179357101291
Qwen3-8B,commonsense,layers.3.mlp.gate_proj,3,gate_proj,0.02660443178351032,0.027079419539253722,0.027079419539253722,0.030976255721829993,0.03144005840455019,0.03244412829856651,0.03452116769728915,0.0,0.0,0.0,0.0,0.0050510457274986625,0.005105071475871443,0.005105071475871443,0.00534570579818752,0.0053878504286377395,0.005438524794349566,0.0055273177782955655,0.0,0.0,0.0,0.0,0.008931217767178786,0.009092545368242042,0.009092545368242042,0.010397847465951397,0.010551406954780854,0.010892879931720225,0.011589660319613096,0.0,0.0,0.0,0.0,0.015031894338149285,0.015191489330008705,0.015191489330008705,0.015907137211438188,0.016034251809709202,0.016182689494403393,0.016448358624855445,0.0,0.0,0.0,0.0,0.0028325346744036382,0.0028859987528202964,0.0028859987528202964,0.003120432617326294,0.003165549112506095,0.003260113097814943,0.003433219520278976,0.0,0.0,0.0,0.0,0.026929093543571425,0.027386963628588813,0.027386963628588813,0.03124895601227951,0.03173403123506286,0.03272428259047927,0.03476888981734668,0.0,0.0,0.0,0.0,-0.021553386056011654,1.0,0.16762739760802448,0.33574272150198314,0.4987863857978394,0.10048391708397313,1.0086349767000873
