cohort	pr_definition	model	checkpoint	method	outcome	log_energy_ratio	raw_fpr	full_moment_pr
B_edited_only	full_moment_pr	Energy	Qwen3-8B/metamath/seed44	functional_flat	gain_siqa	-0.7810320349391304		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/tulu/seed42	hns_f4_s1	gain_siqa	0.4018022273970366		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/tulu/seed42	functional_hns_a05	gain_siqa	-0.18693508868779168		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/tulu/seed42	functional_hns_a10	gain_siqa	-0.5086510564530705		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/tulu/seed42	functional_flat	gain_siqa	-0.5098205370502475		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/tulu/seed43	hns_f4_s1	gain_siqa	0.36286898149464203		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/tulu/seed43	functional_hns_a05	gain_siqa	-0.17436414509546497		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/tulu/seed43	functional_hns_a10	gain_siqa	-0.45547657028680194		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/tulu/seed43	functional_flat	gain_siqa	-0.4587662291016609		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/tulu/seed44	hns_f4_s1	gain_siqa	0.3738945968274352		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/tulu/seed44	functional_hns_a05	gain_siqa	-0.17937517105590228		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/tulu/seed44	functional_hns_a10	gain_siqa	-0.47082298877593465		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/tulu/seed44	functional_flat	gain_siqa	-0.4714856306504664		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed42	hns_f4_s1	gain_siqa	1.2788817540105695		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed42	functional_hns_a05	gain_siqa	-0.831954127965784		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed42	functional_hns_a10	gain_siqa	-1.4810844802873273		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed42	functional_flat	gain_siqa	-1.5236066537785906		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed43	hns_f4_s1	gain_siqa	1.3581080306712465		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed43	functional_hns_a05	gain_siqa	-0.8869496976427335		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed43	functional_hns_a10	gain_siqa	-1.5873246822792362		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed43	functional_flat	gain_siqa	-1.6000497120917625		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed44	hns_f4_s1	gain_siqa	1.3612316817981749		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed44	functional_hns_a05	gain_siqa	-0.8901797722363728		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed44	functional_hns_a10	gain_siqa	-1.5894785543556726		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed44	functional_flat	gain_siqa	-1.6040367188024731		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed42	hns_f4_s1	gain_siqa	0.26498509533845954		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed42	functional_hns_a05	gain_siqa	-0.13056995742548158		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed42	functional_hns_a10	gain_siqa	-0.3318671094974833		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed42	functional_flat	gain_siqa	-0.33251821909241286		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed43	hns_f4_s1	gain_siqa	1.1876225511865592		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed43	functional_hns_a05	gain_siqa	-0.7106204746024335		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed43	functional_hns_a10	gain_siqa	-1.4277805902565825		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed43	functional_flat	gain_siqa	-1.4244665887006651		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed44	hns_f4_s1	gain_siqa	1.179448665941572		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed44	functional_hns_a05	gain_siqa	-0.6983962232123992		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed44	functional_hns_a10	gain_siqa	-1.4210377712774447		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed44	functional_flat	gain_siqa	-1.4189120033348668		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed42	hns_f4_s1	gain_siqa	0.6084424673912677		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed42	functional_hns_a05	gain_siqa	-0.3424983248053976		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed42	functional_hns_a10	gain_siqa	-0.7420214222094145		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed42	functional_flat	gain_siqa	-0.7408076551589947		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed43	hns_f4_s1	gain_siqa	0.6203574691185678		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed43	functional_hns_a05	gain_siqa	-0.34544615169829407		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed43	functional_hns_a10	gain_siqa	-0.7590272932318347		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed43	functional_flat	gain_siqa	-0.7565989624255727		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed44	hns_f4_s1	gain_siqa	0.6074789034510636		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed44	functional_hns_a05	gain_siqa	-0.34011234108927574		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed44	functional_hns_a10	gain_siqa	-0.7423722755073512		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed44	functional_flat	gain_siqa	-0.7399520937565701		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/magicoder/seed42	scalar_e	gain_siqa	1.5081119535116942		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/metamath/seed42	scalar_e	gain_siqa	0.6579194380293708		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/tulu/seed42	scalar_e	gain_siqa	0.4018022273970366		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/magicoder/seed43	scalar_e	gain_siqa	1.425180789880406		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/metamath/seed43	scalar_e	gain_siqa	0.6097574391108832		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/tulu/seed43	scalar_e	gain_siqa	0.36286898149464203		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/magicoder/seed44	scalar_e	gain_siqa	1.460171541466132		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/metamath/seed44	scalar_e	gain_siqa	0.6224725703936135		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/tulu/seed44	scalar_e	gain_siqa	0.3738945968274352		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/magicoder/seed42	flat_e	gain_siqa	1.5081119535116942		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/metamath/seed42	flat_e	gain_siqa	0.6579194380293708		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/tulu/seed42	flat_e	gain_siqa	0.4018022273970366		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/magicoder/seed43	flat_e	gain_siqa	1.425180789880406		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/metamath/seed43	flat_e	gain_siqa	0.6097574391108832		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/tulu/seed43	flat_e	gain_siqa	0.36286898149464203		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/magicoder/seed44	flat_e	gain_siqa	1.460171541466132		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/metamath/seed44	flat_e	gain_siqa	0.6224725703936135		
B_edited_only	full_moment_pr	Energy	Qwen3-8B/tulu/seed44	flat_e	gain_siqa	0.3738945968274352		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed42	scalar_e	gain_siqa	1.2788817540105695		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed42	scalar_e	gain_siqa	0.26498509533845954		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed42	scalar_e	gain_siqa	0.6084424673912677		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed43	scalar_e	gain_siqa	1.3581080306712465		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed43	scalar_e	gain_siqa	1.1876225511865592		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed43	scalar_e	gain_siqa	0.6203574691185678		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed44	scalar_e	gain_siqa	1.3612316817981749		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed44	scalar_e	gain_siqa	1.179448665941572		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed44	scalar_e	gain_siqa	0.6074789034510636		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed42	flat_e	gain_siqa	1.2788817540105695		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed42	flat_e	gain_siqa	0.26498509533845954		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed42	flat_e	gain_siqa	0.6084424673912677		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed43	flat_e	gain_siqa	1.3581080306712465		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed43	flat_e	gain_siqa	1.1876225511865592		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed43	flat_e	gain_siqa	0.6203574691185678		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/magicoder/seed44	flat_e	gain_siqa	1.3612316817981749		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/metamath/seed44	flat_e	gain_siqa	1.179448665941572		
B_edited_only	full_moment_pr	Energy	Llama-3.1-8B-Instruct/tulu/seed44	flat_e	gain_siqa	0.6074789034510636		
B_edited_only	full_moment_pr	FPR	Qwen3-8B/magicoder/seed42	hns_f4_s1	gain_siqa			-0.9671379199545681
B_edited_only	full_moment_pr	FPR	Qwen3-8B/magicoder/seed42	functional_hns_a05	gain_siqa			-0.008283488370610987
B_edited_only	full_moment_pr	FPR	Qwen3-8B/magicoder/seed42	functional_hns_a10	gain_siqa			1.5647474786224682
B_edited_only	full_moment_pr	FPR	Qwen3-8B/magicoder/seed42	functional_flat	gain_siqa			1.600759489319656
B_edited_only	full_moment_pr	FPR	Qwen3-8B/magicoder/seed43	hns_f4_s1	gain_siqa			-0.9612320233284457
B_edited_only	full_moment_pr	FPR	Qwen3-8B/magicoder/seed43	functional_hns_a05	gain_siqa			0.007050136356165787
B_edited_only	full_moment_pr	FPR	Qwen3-8B/magicoder/seed43	functional_hns_a10	gain_siqa			1.5779777694984498
B_edited_only	full_moment_pr	FPR	Qwen3-8B/magicoder/seed43	functional_flat	gain_siqa			1.5839539675265433
B_edited_only	full_moment_pr	FPR	Qwen3-8B/magicoder/seed44	hns_f4_s1	gain_siqa			-0.9774539075737904
B_edited_only	full_moment_pr	FPR	Qwen3-8B/magicoder/seed44	functional_hns_a05	gain_siqa			0.03940136373484996
B_edited_only	full_moment_pr	FPR	Qwen3-8B/magicoder/seed44	functional_hns_a10	gain_siqa			1.5841805181148325
B_edited_only	full_moment_pr	FPR	Qwen3-8B/magicoder/seed44	functional_flat	gain_siqa			1.5914530880879352
B_edited_only	full_moment_pr	FPR	Qwen3-8B/metamath/seed42	hns_f4_s1	gain_siqa			-0.5277643750655049
B_edited_only	full_moment_pr	FPR	Qwen3-8B/metamath/seed42	functional_hns_a05	gain_siqa			0.24674207968974782
B_edited_only	full_moment_pr	FPR	Qwen3-8B/metamath/seed42	functional_hns_a10	gain_siqa			1.0569074312755602
B_edited_only	full_moment_pr	FPR	Qwen3-8B/metamath/seed42	functional_flat	gain_siqa			1.0706953730903648
B_edited_only	full_moment_pr	FPR	Qwen3-8B/metamath/seed43	hns_f4_s1	gain_siqa			-0.4511175896387605
B_edited_only	full_moment_pr	FPR	Qwen3-8B/metamath/seed43	functional_hns_a05	gain_siqa			0.29153878606417927
B_edited_only	full_moment_pr	FPR	Qwen3-8B/metamath/seed43	functional_hns_a10	gain_siqa			0.9829615380668046
B_edited_only	full_moment_pr	FPR	Qwen3-8B/metamath/seed43	functional_flat	gain_siqa			0.977070110401189
B_edited_only	full_moment_pr	FPR	Qwen3-8B/metamath/seed44	hns_f4_s1	gain_siqa			-0.4493663678357465
B_edited_only	full_moment_pr	FPR	Qwen3-8B/metamath/seed44	functional_hns_a05	gain_siqa			0.30736269725899257
B_edited_only	full_moment_pr	FPR	Qwen3-8B/metamath/seed44	functional_hns_a10	gain_siqa			0.971400422529252
B_edited_only	full_moment_pr	FPR	Qwen3-8B/metamath/seed44	functional_flat	gain_siqa			0.9659067002430075
B_edited_only	full_moment_pr	FPR	Qwen3-8B/tulu/seed42	hns_f4_s1	gain_siqa			-0.2820322858071338
B_edited_only	full_moment_pr	FPR	Qwen3-8B/tulu/seed42	functional_hns_a05	gain_siqa			0.39077865395797984
B_edited_only	full_moment_pr	FPR	Qwen3-8B/tulu/seed42	functional_hns_a10	gain_siqa			0.9036679288674158
B_edited_only	full_moment_pr	FPR	Qwen3-8B/tulu/seed42	functional_flat	gain_siqa			0.91112559551799
B_edited_only	full_moment_pr	FPR	Qwen3-8B/tulu/seed43	hns_f4_s1	gain_siqa			-0.2619561594619957
B_edited_only	full_moment_pr	FPR	Qwen3-8B/tulu/seed43	functional_hns_a05	gain_siqa			0.4062433835553093
B_edited_only	full_moment_pr	FPR	Qwen3-8B/tulu/seed43	functional_hns_a10	gain_siqa			0.8556673430877904
B_edited_only	full_moment_pr	FPR	Qwen3-8B/tulu/seed43	functional_flat	gain_siqa			0.8548227585428095
B_edited_only	full_moment_pr	FPR	Qwen3-8B/tulu/seed44	hns_f4_s1	gain_siqa			-0.2463834425525782
B_edited_only	full_moment_pr	FPR	Qwen3-8B/tulu/seed44	functional_hns_a05	gain_siqa			0.3827834286969996
B_edited_only	full_moment_pr	FPR	Qwen3-8B/tulu/seed44	functional_hns_a10	gain_siqa			0.8703148503616486
B_edited_only	full_moment_pr	FPR	Qwen3-8B/tulu/seed44	functional_flat	gain_siqa			0.8714433402454212
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed42	hns_f4_s1	gain_siqa			-0.8775424872542229
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed42	functional_hns_a05	gain_siqa			0.47995985889327636
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed42	functional_hns_a10	gain_siqa			1.4283410244096986
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed42	functional_flat	gain_siqa			1.4410761922514392
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed43	hns_f4_s1	gain_siqa			-0.9533380648840263
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed43	functional_hns_a05	gain_siqa			0.36032347200322196
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed43	functional_hns_a10	gain_siqa			1.539519452679532
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed43	functional_flat	gain_siqa			1.547347018220717
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed44	hns_f4_s1	gain_siqa			-0.9441893250560025
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed44	functional_hns_a05	gain_siqa			0.4110615654278514
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed44	functional_hns_a10	gain_siqa			1.5236603382441445
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed44	functional_flat	gain_siqa			1.5337433472260011
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed42	hns_f4_s1	gain_siqa			-0.11536506561825291
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed42	functional_hns_a05	gain_siqa			0.47980472182060513
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed42	functional_hns_a10	gain_siqa			0.7864368932137409
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed42	functional_flat	gain_siqa			0.7883887582671878
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed43	hns_f4_s1	gain_siqa			-0.7459688338014127
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed43	functional_hns_a05	gain_siqa			0.20812837484881738
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed43	functional_hns_a10	gain_siqa			1.2386487060474478
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed43	functional_flat	gain_siqa			1.2338684828082274
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed44	hns_f4_s1	gain_siqa			-0.7029245358854769
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed44	functional_hns_a05	gain_siqa			0.20899540123239635
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed44	functional_hns_a10	gain_siqa			1.2022276952541753
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed44	functional_flat	gain_siqa			1.1972458675031787
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed42	hns_f4_s1	gain_siqa			-0.18517011667705702
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed42	functional_hns_a05	gain_siqa			0.4388370045274116
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed42	functional_hns_a10	gain_siqa			0.8222551551786365
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed42	functional_flat	gain_siqa			0.8299207919316167
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed43	hns_f4_s1	gain_siqa			-0.2091207568011218
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed43	functional_hns_a05	gain_siqa			0.47349031808634934
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed43	functional_hns_a10	gain_siqa			0.8574384294390109
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed43	functional_flat	gain_siqa			0.8516295162316916
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed44	hns_f4_s1	gain_siqa			-0.29747347782153694
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed44	functional_hns_a05	gain_siqa			0.4935035412251006
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed44	functional_hns_a10	gain_siqa			0.9035436326712211
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed44	functional_flat	gain_siqa			0.8996961476661192
B_edited_only	full_moment_pr	FPR	Qwen3-8B/magicoder/seed42	scalar_e	gain_siqa			-1.2175457352379253
B_edited_only	full_moment_pr	FPR	Qwen3-8B/metamath/seed42	scalar_e	gain_siqa			-1.2970007274884146
B_edited_only	full_moment_pr	FPR	Qwen3-8B/tulu/seed42	scalar_e	gain_siqa			-1.614334072819358
B_edited_only	full_moment_pr	FPR	Qwen3-8B/magicoder/seed43	scalar_e	gain_siqa			-1.2379761652856256
B_edited_only	full_moment_pr	FPR	Qwen3-8B/metamath/seed43	scalar_e	gain_siqa			-1.3476987157347096
B_edited_only	full_moment_pr	FPR	Qwen3-8B/tulu/seed43	scalar_e	gain_siqa			-1.578812945823785
B_edited_only	full_moment_pr	FPR	Qwen3-8B/magicoder/seed44	scalar_e	gain_siqa			-1.2621958667961437
B_edited_only	full_moment_pr	FPR	Qwen3-8B/metamath/seed44	scalar_e	gain_siqa			-1.3292551544889437
B_edited_only	full_moment_pr	FPR	Qwen3-8B/tulu/seed44	scalar_e	gain_siqa			-1.6254087143279439
B_edited_only	full_moment_pr	FPR	Qwen3-8B/magicoder/seed42	flat_e	gain_siqa			-0.9725398243790209
B_edited_only	full_moment_pr	FPR	Qwen3-8B/metamath/seed42	flat_e	gain_siqa			-0.5495797815017528
B_edited_only	full_moment_pr	FPR	Qwen3-8B/tulu/seed42	flat_e	gain_siqa			-0.30920581971689265
B_edited_only	full_moment_pr	FPR	Qwen3-8B/magicoder/seed43	flat_e	gain_siqa			-0.9697736847670886
B_edited_only	full_moment_pr	FPR	Qwen3-8B/metamath/seed43	flat_e	gain_siqa			-0.4527541291587014
B_edited_only	full_moment_pr	FPR	Qwen3-8B/tulu/seed43	flat_e	gain_siqa			-0.27596437990012884
B_edited_only	full_moment_pr	FPR	Qwen3-8B/magicoder/seed44	flat_e	gain_siqa			-0.9753851955676831
B_edited_only	full_moment_pr	FPR	Qwen3-8B/metamath/seed44	flat_e	gain_siqa			-0.46604829770656214
B_edited_only	full_moment_pr	FPR	Qwen3-8B/tulu/seed44	flat_e	gain_siqa			-0.2527494624235457
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed42	scalar_e	gain_siqa			-1.579977940710905
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed42	scalar_e	gain_siqa			-1.7831783637303458
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed42	scalar_e	gain_siqa			-1.7021070194942718
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed43	scalar_e	gain_siqa			-1.5255293043501192
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed43	scalar_e	gain_siqa			-1.1797378052983474
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed43	scalar_e	gain_siqa			-1.751805065194854
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed44	scalar_e	gain_siqa			-1.5473908129624077
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed44	scalar_e	gain_siqa			-1.1780881350649648
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed44	scalar_e	gain_siqa			-1.671216154113178
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed42	flat_e	gain_siqa			-0.8918566475892855
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed42	flat_e	gain_siqa			-0.156086943952934
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed42	flat_e	gain_siqa			-0.20373581546633673
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed43	flat_e	gain_siqa			-0.9683225736693247
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed43	flat_e	gain_siqa			-0.7549389246047334
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed43	flat_e	gain_siqa			-0.2216324417610751
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/magicoder/seed44	flat_e	gain_siqa			-0.9768851128795872
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/metamath/seed44	flat_e	gain_siqa			-0.727456293039309
B_edited_only	full_moment_pr	FPR	Llama-3.1-8B-Instruct/tulu/seed44	flat_e	gain_siqa			-0.3280536896277218
B_edited_only	full_moment_pr	Energy+FPR	Qwen3-8B/magicoder/seed42	hns_f4_s1	gain_siqa	1.5081119535116942		-0.9671379199545681
B_edited_only	full_moment_pr	Energy+FPR	Qwen3-8B/magicoder/seed42	functional_hns_a05	gain_siqa	-1.0147400436427458		-0.008283488370610987
B_edited_only	full_moment_pr	Energy+FPR	Qwen3-8B/magicoder/seed42	functional_hns_a10	gain_siqa	-1.6648211966388289		1.5647474786224682
B_edited_only	full_moment_pr	Energy+FPR	Qwen3-8B/magicoder/seed42	functional_flat	gain_siqa	-1.8447746202535147		1.600759489319656
