base	task	seed	method	module	analytic_energy_relative_error	saved_energy_relative_error	shape_spread	source_basis_sha256	nuclear_ratio
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.4.self_attn.k_proj	2.220446049250313e-16	4.5413117710779716e-09	1.1102230246251565e-16	254c9ab3f94c463ca37428b242f82644c2485b9d33f12b6fb3a9ff608fab92ac	0.621614433966948
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.4.self_attn.o_proj	0.0	2.4923564323486858e-09	2.220446049250313e-16	8618a606a9d1779b3a9467b955d5541c670b361a962faa677fcc1922f0157637	0.733355343056877
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.4.self_attn.q_proj	2.220446049250313e-16	7.460189355157354e-09	1.1102230246251565e-16	14ce55e0a900c34289624a8e0226c714e97384e2c099f42c557a777bde90cf24	0.7443916479512453
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.4.self_attn.v_proj	2.220446049250313e-16	7.109465682830773e-08	0.0	3d32162551df09793e526956b480af1d01844ca60241bcb09b6c1c57021684a3	0.639064519549204
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.5.mlp.down_proj	2.220446049250313e-16	6.991657031107934e-09	0.0	941e99a9b5ce365b46ac28782d40fa5e39d4ccb9a6f70d41005b4aad11abea8c	0.611991657204651
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.5.mlp.gate_proj	2.220446049250313e-16	6.780839112430215e-08	5.551115123125783e-17	3c552f95b7f961bd13285cb943fda181cb41894d22e4c7119cfb1d8377e59300	0.44042906102374246
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.5.mlp.up_proj	1.1102230246251565e-16	4.722352286989917e-09	2.220446049250313e-16	b0fb0a6ce9bf7a8fc4d5df46c8df0ccbdb7067dff2c0f55325c9f3514feac70a	0.7736154053377423
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.5.self_attn.k_proj	0.0	1.1422223167301127e-09	1.1102230246251565e-16	bb2648fd7d56428f5fba167bfa931c3793b4cbdb5f0c343c64c9397fcba7d8a8	0.7913531727791008
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.5.self_attn.o_proj	2.220446049250313e-16	2.1241218783885074e-09	2.220446049250313e-16	63566cd0491ec0bc521162c0e247599cdd364a3e616b3cd1a2531aa71373f632	0.7833966795842568
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.5.self_attn.q_proj	0.0	2.2525477039181396e-09	2.220446049250313e-16	5c6a051bdd4129ca53138b1b779cb65aeef267f8ca7aa383bbe98748d0edd594	0.8433374403063106
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.5.self_attn.v_proj	0.0	1.0531609140329579e-08	1.1102230246251565e-16	18237bcf1c3a732949f65857b926464060e929c246c66154c2dc1f05b6b511ea	0.777785865393763
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.6.mlp.down_proj	0.0	2.402801402290322e-09	1.1102230246251565e-16	40262ba4dd5d6508ebdd95e83d35d767c3a0491692c7f4147c9460e812ab9773	0.6631439124505193
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.6.mlp.gate_proj	2.220446049250313e-16	2.6635126326723935e-09	1.1102230246251565e-16	44f144f7b868bcdebb07aa801b2091964fdf80deea8a5b29d7ceed9fa5681f31	0.4747584297578107
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.6.mlp.up_proj	0.0	2.0785138055146035e-09	2.220446049250313e-16	9af57832609b33728c20d2f4281ac03b7e22d2238f98128f8ec828cd61081f26	0.8320413073447234
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.6.self_attn.k_proj	0.0	5.709452910451773e-10	0.0	18494441cb8cef70b3b25b0b8dd62b545e3d326757ef102e04b854e8e046b0c2	0.7358067511426964
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.6.self_attn.o_proj	2.220446049250313e-16	5.474402375860166e-09	2.220446049250313e-16	15395de5f0caea3d622e231c53f3e199989cd63048720fb0cc2b05420b98eed4	0.8266865164103557
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.6.self_attn.q_proj	2.220446049250313e-16	4.1160308494880837e-10	2.220446049250313e-16	a4ee023eafaa246838f60112abb3802df6c82e0087ef68113245df8498c4f63b	0.7160798850094078
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.6.self_attn.v_proj	2.220446049250313e-16	3.780721624657701e-09	0.0	8b21aa7ac2b644e9627a0946f724f1d0e044b074ab1075ace7e3e72b61d86a65	0.6835378031277365
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.7.mlp.down_proj	0.0	7.245823274715235e-09	1.1102230246251565e-16	4db90b28b2026a6ce317434179dddef4a4b0ceffcf073ed234ad97dc5c86d9a8	0.6391215092775362
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.7.mlp.gate_proj	0.0	3.5771763329250916e-09	1.1102230246251565e-16	08d60285d1ed1cfea4a96ff33d4bc2441025d5ccefe742f15c864631b4f9b464	0.48115872608952237
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.7.mlp.up_proj	2.220446049250313e-16	1.1858938830933141e-08	2.220446049250313e-16	7fb5eace7b6105b2e69c762c61fcab29bff35fbe58079e88e9deaf188d108b58	0.8168332602808663
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.7.self_attn.k_proj	0.0	2.106329777262772e-09	0.0	b06bb47ff43df84cfcc1883026e1e49c1b19758603f4e37af3f64c765b35310b	0.7551146644247853
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.7.self_attn.o_proj	1.1102230246251565e-16	9.468943251711437e-08	2.220446049250313e-16	44b3dca2d58be03e819779e5adf67f99ea4cee69e7f3371d13faa2a0ffde0aca	0.839094131542535
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.7.self_attn.q_proj	0.0	2.9424304104352927e-09	2.220446049250313e-16	880c6c59132ceee39a562b93deeafcdce58a985778aed5a31263d3c60741f97f	0.7252828044832793
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.7.self_attn.v_proj	0.0	3.3755975792360005e-10	1.1102230246251565e-16	28d4c9e1965d666a780f4d469cedc3fc271f75248d8eb1f0e9df3a2ff1b3f1ae	0.7582022237691834
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.8.mlp.down_proj	2.220446049250313e-16	1.5397809693951103e-09	0.0	379d67998a88f284ae7cabbf0c70bba0d5653c714060cfb69bde66b70f70d9dc	0.6401773964185391
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.8.mlp.gate_proj	4.440892098500626e-16	1.7829593357276963e-09	5.551115123125783e-17	1621ba525eb487accac92a0f95a61cf1c297feb4d72d2d6d03c17bcb8bc01b14	0.49065812795988795
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.8.mlp.up_proj	0.0	4.3341796818197054e-10	0.0	4f21e742bb638fc66202dea6d67bf6a9287a3738599c1601b30b9403b98379ac	0.726344904260794
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.8.self_attn.k_proj	2.220446049250313e-16	1.523207338038901e-09	0.0	65e55dee174496cdc02580aee9dab5d3902665c978043abeade5cf9576e57fe0	0.6964227225576481
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.8.self_attn.o_proj	4.440892098500626e-16	7.147557878894872e-09	1.1102230246251565e-16	dbe4c23a99b94faa254aa16bfed5c4ff45b283b64c9840c4e3531a5903cb7136	0.8283313120981625
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.8.self_attn.q_proj	1.1102230246251565e-16	3.974966245046119e-09	1.1102230246251565e-16	e7c1c7d9d6925988a264e8bc5db2a6884c599719f3838f2f260738905dc26fb3	0.7847633586013477
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.8.self_attn.v_proj	0.0	1.1862871573953271e-08	1.1102230246251565e-16	2eb41721788b3fababb982f81d90bc9332b006aae93aafb29ad5555080c0c8d2	0.7913024408471726
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.9.mlp.down_proj	2.220446049250313e-16	5.18521892090007e-10	2.220446049250313e-16	13838c6392fb964fa78f2dce95b01d64153ccb9b95aa5f9ab11fe0380d63784a	0.6999129040423983
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.9.mlp.gate_proj	0.0	4.194956382264081e-08	1.1102230246251565e-16	755458b16f25e502d5d4626a2190de96234dfbb78c8bf505c1fcc174a18e0b65	0.4370570523236598
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.9.mlp.up_proj	2.220446049250313e-16	1.2877575228387173e-08	2.220446049250313e-16	5bbcdb2da5c39bd1f6fb47cc02588ce1e42445829bd8eba29c27d8afd4e12761	0.8795041732598217
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.9.self_attn.k_proj	0.0	4.232996175801418e-10	1.1102230246251565e-16	14e347700a4cc04d2a37c89ba730c8d3a95c928d11db0b3d8418e817f1515266	0.7628948499410081
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.9.self_attn.o_proj	2.220446049250313e-16	4.826556598835907e-08	2.220446049250313e-16	67aab4a54cbc5167f80a2bf9369f61d923074c4ec16e61cd63cee79c4388f008	0.8234449959348557
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.9.self_attn.q_proj	1.1102230246251565e-16	1.7529444118480342e-08	0.0	9580cb33353867af3577f56f5970c4060e579f8946b798023b741b16a1168ba1	0.6284659534109471
Llama-3.1-8B-Instruct	tulu	44	scalar_e	base_model.model.model.layers.9.self_attn.v_proj	0.0	2.7185835804743874e-09	1.1102230246251565e-16	4968404a0230d3937b5e3d7e8f0ca8fd999c934d6c28ab133d318416b0f348a0	0.7780456574351566
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.0.mlp.down_proj	2.220446049250313e-16	1.82228301337517e-08	0.0	b63337be461cbfca491ea0c882cba424f1688c9d07b54bf7b4570ee5b60476b4	0.9878449986643943
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.0.mlp.gate_proj	0.0	1.5631325345211167e-08	0.0	0f5f5e667fe1fc705dccfa6628f274be33aeee6039e446cc80be21fd3acd84be	0.9988237446480214
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.0.mlp.up_proj	4.440892098500626e-16	1.2610828159509424e-08	0.0	aabc18ec46c4e61d8d6b77b46ef207f3d58d648f6d417543ecdebbce97df7417	1.0001124790061282
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.0.self_attn.k_proj	2.220446049250313e-16	7.689943459787685e-09	0.0	36780739bfcd074d74b9e813994de024c4b0e39a7d09d2b4973753dbad5ffcc5	0.9988370775653663
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.0.self_attn.o_proj	0.0	4.056214919501144e-09	0.0	10e1892f794a52adb79b148f72ce5f57faac8b75401831c92b319522c1f7946b	0.9896949403514382
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.0.self_attn.q_proj	4.440892098500626e-16	1.894761791909616e-09	0.0	9b4c4c15b7b14f14a0441a9dcb79c2edbfd662ce5eddfc898a65c4655615dd9f	0.9923977617543137
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.0.self_attn.v_proj	0.0	9.030685088617929e-10	0.0	843b94d8d2a2a56c02e6cd6eb9f178fadeb42d9405dfc3bd37e628da2fa23f98	1.000185447495094
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.1.mlp.down_proj	2.220446049250313e-16	2.6939404040859927e-09	0.0	cee9dd8f0c4bf79ddde1b0ca4f4ecb8598673f4ee34aafdd211d47a5bf858bbc	1.0149674712565366
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.1.mlp.gate_proj	0.0	7.772882937295833e-08	0.0	1bef7370359f4f816246e1ea86beb89b880a9091c4466e584ad3797d27b9be1a	1.0000014900163183
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.1.mlp.up_proj	2.220446049250313e-16	3.6700296135450117e-09	0.0	ce49cb156fe86ef182f03cde3257781763ed94495500a3bb7b28dd85d3c459a1	0.9996171271447265
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.1.self_attn.k_proj	2.220446049250313e-16	4.37471303627035e-09	0.0	c03c817bb94f07fd7c81b0f97bd2ccd04e1805ffa2df757dda6062a2c49a978c	0.9917685252493839
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.1.self_attn.o_proj	0.0	6.476819081058238e-12	0.0	963a6d666cea9e5ec5ad3292aaaad3169458fd30dc7b5e8636fa3a3d268b4fc7	0.9979358491509415
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.1.self_attn.q_proj	3.3306690738754696e-16	4.747316539877033e-09	0.0	7d1ad205f9e82c005b04eeed7aa4aa83d8e9a48fb917efba63070ab6cf6f05d7	0.9802766956872833
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.1.self_attn.v_proj	0.0	2.6455981849693444e-09	0.0	8809a680eadb9aec3980f4ad02d21d4e9efa6a280f01ae52b76073415d0a4890	1.0016929887173038
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.10.mlp.down_proj	0.0	9.952677348934458e-09	0.0	d64e0e77f3be918e28541e222bc2f35f6c3468ce74c567abe97b92006e3bc2c5	0.9920205385355066
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.10.mlp.gate_proj	0.0	1.0124304727909816e-09	0.0	09cafce089df7da79adc6a5f9156d5a80c5e63768035a62116f9b2acead50f8f	1.0043565240385584
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.10.mlp.up_proj	1.1102230246251565e-16	2.9895190767348367e-09	0.0	42638e5a1bbc00f49da8c3345dff02b1ee7184342c00933905a400c6cfc8ddb9	0.9926240328162127
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.10.self_attn.k_proj	1.1102230246251565e-16	2.830713441426269e-11	0.0	3de86abe3afce9db280cd8284af047fce5e39049fc243ce8ad321c37b2312cb1	0.9982737110479065
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.10.self_attn.o_proj	2.220446049250313e-16	1.9017256436271168e-08	0.0	8c25f512a3d792d9f4290c652d4e0ee713dec0b3dd3cc24071af7546dad925fb	0.99454995871046
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.10.self_attn.q_proj	2.220446049250313e-16	1.4128127556745085e-09	0.0	0b7a43b69c16cb90b6449ecb7bbbbdaf45c65575834636d00cf31f69d3326fa2	0.989440812265194
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.10.self_attn.v_proj	0.0	8.456703115555797e-09	0.0	8ac079897007e7c6d24a02ccf1260fe7f9157d9755b4dd5c20e01dbfa87523b2	0.993642018124011
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.11.mlp.down_proj	3.3306690738754696e-16	3.2282372330882936e-09	0.0	7fddc2c88b49b174809c35b9279cc00a63cc833d0bedeaf3898d2bce1093be0c	0.9910121493222102
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.11.mlp.gate_proj	1.1102230246251565e-16	3.1579803216885693e-09	0.0	e7906f44b8a365b05d7b97f7e0da6b80b20c85a0f4b6a2207acb8ae22fbffd1c	1.0030952047848565
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.11.mlp.up_proj	2.220446049250313e-16	4.845027601341201e-09	0.0	3aeb6d3c072e694bc4e4974d31cee2c5ca5be5430abe4a545979af8e653349bb	0.9856090484486296
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.11.self_attn.k_proj	2.220446049250313e-16	3.793614089531161e-09	0.0	a815e336d1a8098786915edf9aa49c09d67823b1fd37f95105936f40c27f0493	0.9979461294804343
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.11.self_attn.o_proj	0.0	5.274736603055885e-08	0.0	30aac6817afb5285b074d1bfb8d05801e06d26c91ca663b3ffade98659a8ecc6	0.9963041046941918
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.11.self_attn.q_proj	4.440892098500626e-16	3.766151168704823e-09	0.0	4ca24502a76b6c535c38c25c8e1e9f1aa7e065d1d913bcd83ca35ec5f94ca883	0.996207875540317
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.11.self_attn.v_proj	0.0	3.070521836789908e-09	0.0	331f396fbbc8a066473000f8a5708f5ef98c17cae4ee8ddf6f1884b22bd74392	0.9979067846785765
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.12.mlp.down_proj	3.3306690738754696e-16	1.2873735411034204e-09	0.0	3e6108e58a7fdfd18835aa53fe40e3546449c124cc74ed3678da853af769415e	0.9891887029379843
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.12.mlp.gate_proj	3.3306690738754696e-16	2.411368660304447e-09	0.0	499ca5ae899ac4ab6f023dc7496a0fb82ddb4e4878abb9cd2854bea85eb92236	1.003027129695134
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.12.mlp.up_proj	2.220446049250313e-16	2.839669055454408e-09	0.0	858d0333e169850a4104573ac723f58eaa4a9a178e83ef53d695be0f21b7d6f2	0.9851831092810973
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.12.self_attn.k_proj	2.220446049250313e-16	5.697969873708075e-09	0.0	0dde593e8e467b8249d04e7c94afb64d514af2c827ba2ccf2cdf41b32196cacc	0.9929449480252325
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.12.self_attn.o_proj	2.220446049250313e-16	1.9113211013888076e-09	0.0	19647e3e862fb336a4447e3d6e9e9f00ff84859f49053d550f29f440de577b0f	0.993004723989178
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.12.self_attn.q_proj	0.0	6.773901439771635e-10	0.0	19f355315a18f068b4db034a8f5fb0012adb6b3d81be90626a905ff8be8b2543	0.9905277376538435
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.12.self_attn.v_proj	4.440892098500626e-16	5.535358837960302e-10	0.0	736daf2ed75e279a68ca25fa82a88a025c7a3e44ecbdfcd1e892ef9a11555ad4	0.9925179612197752
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.13.mlp.down_proj	2.220446049250313e-16	2.4792468078516094e-09	0.0	81b44d956e06e59aee6336baefc545de0a6574d23cb909a7c8747c029e7a8c7c	1.0014483325048629
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.13.mlp.gate_proj	2.220446049250313e-16	2.2847757019661685e-09	0.0	f370dad055f3d04aca622cb6a3838b6a6813aa65c61e52f4bd63e2a7b8409ca6	1.0055777843151432
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.13.mlp.up_proj	0.0	3.0396463124304773e-10	0.0	238eab34be1a584fecd2099686657a10d096daaa07c5d53be39a89f179886020	0.9867887875716592
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.13.self_attn.k_proj	2.220446049250313e-16	1.5990320179071205e-10	0.0	aa273e683d87d8890c9178ade99c4f93100871ad821a6d1f47d81e9c96d2052d	0.9962292276566912
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.13.self_attn.o_proj	2.220446049250313e-16	2.563677492517513e-09	0.0	a6709f73f156b3cff7fbc21ea3e4567d1966db8c4a344d31304bb33d37a14107	0.9955944674943368
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.13.self_attn.q_proj	0.0	1.6331196395213965e-09	0.0	a27168a71bda4720ca5b04dfef7bbd7bcc50569f79b14adbd679fc5a21d8f07a	0.9880888222848185
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.13.self_attn.v_proj	1.1102230246251565e-16	5.851319873073635e-09	0.0	41f2035e81c22e3bb32af778d91cfa040246e957854d3c99c401a059d152e2b8	0.9907522253037903
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.14.mlp.down_proj	0.0	3.4830721640233264e-09	0.0	7eb2880664c5b93015e47d4c2704f8bad29501822a48c6f676dd4ba410cc3c46	0.9908253586124076
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.14.mlp.gate_proj	0.0	1.4989430807688109e-09	0.0	546dbeec8d96d34710ef776542bac282134aac8222ee2c20a3c3899dbd5b2cd8	1.0155261748580169
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.14.mlp.up_proj	3.3306690738754696e-16	4.38734537588914e-09	0.0	72233292c09db6c1701701c72914649104099bd7ada64ec4be5425dc79366cf9	0.9795246258968083
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.14.self_attn.k_proj	2.220446049250313e-16	2.808612231675056e-10	0.0	5a8151303ef9cf6c06754ddc823890f153740770397d7d0ecf9c335370d708c2	0.9994124013173126
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.14.self_attn.o_proj	1.1102230246251565e-16	2.5044228912918243e-09	0.0	d6f89eb8f53c3026bcce002d0919d9f1a87aac6abc0b3bb8aa418995a49734ec	0.9959030544906945
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.14.self_attn.q_proj	3.3306690738754696e-16	2.7178752581846766e-09	0.0	f272ce95f4d1b2e3a216f1a2e26bf6c4d9b75f2832d13ec405bb331d6318751f	0.9859000492445329
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.14.self_attn.v_proj	0.0	6.026694920890918e-09	0.0	dcd2aaae229a67199d7931b8e6ca670b225597120047c7ac5e34b6db688723ea	0.98944509352947
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.15.mlp.down_proj	0.0	5.710407702252951e-10	0.0	d6d8d8f18a7cdda2b4300b74cecd48b6e3b7f77fe597de5431a3d70a1c417e06	0.9891505174243115
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.15.mlp.gate_proj	2.220446049250313e-16	2.0868844430310673e-09	0.0	1575f105fa4a476407a9133f7f975627a1f00bd5f39178104de90ef4398c35d1	1.0168733828125325
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.15.mlp.up_proj	2.220446049250313e-16	6.42919191218283e-08	0.0	50124669827eb3819baf3fe3e5d6b53ef440cc9c9de3cd5b40467488bb656e98	0.984378281859127
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.15.self_attn.k_proj	0.0	1.7075947322808815e-09	0.0	5f13297e44072548cf842ac04f60a8290c793d8fb360ed9ff06d0f5fa86bcd07	1.0002173963185084
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.15.self_attn.o_proj	2.220446049250313e-16	1.1961003520966074e-08	0.0	047101d2a50ba32e25a9c93a4d8841b366731b485d1ad255d3b5b672e8021c73	0.9975669331821712
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.15.self_attn.q_proj	0.0	4.923922636290712e-08	0.0	df58bb1a8ac1d7c7e08a3a777c0f610e7fff5719813e1388c1cc31a69dd77e73	0.9997751863242395
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.15.self_attn.v_proj	0.0	1.0163660357775939e-08	0.0	38b450521c596aa0f59ead3234ca58999f2d16caa93faf836398b1623face515	0.9903248169721195
Llama-3.1-8B-Instruct	magicoder	42	flat_e	base_model.model.model.layers.16.mlp.down_proj	4.440892098500626e-16	2.5241542189746724e-09	0.0	f6c201becb7657f8a2501851eafe68346af67ae36a7bb867dc0da5e720619ca7	0.9876708924672947
