base	task	seed	module	fro_matching_gain	energy_matching_gain	old_fro_scalar_energy_over_hns
Qwen3-8B	tulu	44	base_model.model.model.layers.14.self_attn.k_proj	0.7954000228514948	0.5664448498642292	1.9717685405637442
Qwen3-8B	tulu	44	base_model.model.model.layers.14.self_attn.o_proj	0.8384285357801862	0.6635439562236298	1.5965874324891052
Qwen3-8B	tulu	44	base_model.model.model.layers.14.self_attn.q_proj	0.7741353695906421	0.5648891391134139	1.8780509548903117
Qwen3-8B	tulu	44	base_model.model.model.layers.14.self_attn.v_proj	0.6573701030720367	0.38264144032854597	2.9514531380195193
Qwen3-8B	tulu	44	base_model.model.model.layers.15.mlp.down_proj	0.7422316825207723	0.4856848734385503	2.335445954886897
Qwen3-8B	tulu	44	base_model.model.model.layers.15.mlp.gate_proj	0.8134394784364238	0.43179946145742276	3.5488390186678243
Qwen3-8B	tulu	44	base_model.model.model.layers.15.mlp.up_proj	0.8876579525198182	0.6425287101744862	1.908561770423144
Qwen3-8B	tulu	44	base_model.model.model.layers.15.self_attn.k_proj	0.6813528430612277	0.34452519884025046	3.9111291831252317
Qwen3-8B	tulu	44	base_model.model.model.layers.15.self_attn.o_proj	0.8818753569306866	0.7230588070013496	1.4875349322450058
Qwen3-8B	tulu	44	base_model.model.model.layers.15.self_attn.q_proj	0.7659860352898009	0.5086088085284902	2.2681613691511084
Qwen3-8B	tulu	44	base_model.model.model.layers.15.self_attn.v_proj	0.6893546669258496	0.4714498054550666	2.1380335628962976
Qwen3-8B	tulu	44	base_model.model.model.layers.16.mlp.down_proj	0.812018350607868	0.6583104799892417	1.5214936701942217
Qwen3-8B	tulu	44	base_model.model.model.layers.16.mlp.gate_proj	0.8363959530876655	0.45426458986608687	3.3900497860037024
Qwen3-8B	tulu	44	base_model.model.model.layers.16.mlp.up_proj	0.8867056302418841	0.6757301374164238	1.7219175584237025
Qwen3-8B	tulu	44	base_model.model.model.layers.16.self_attn.k_proj	0.7726280202130998	0.5943654258669772	1.6897942626721776
Qwen3-8B	tulu	44	base_model.model.model.layers.16.self_attn.o_proj	0.8452155153763543	0.619952800479788	1.8587358227794981
Qwen3-8B	tulu	44	base_model.model.model.layers.16.self_attn.q_proj	0.7901817483705683	0.5976524472571232	1.7480610010116029
Qwen3-8B	tulu	44	base_model.model.model.layers.16.self_attn.v_proj	0.7524298856193088	0.5398129798418753	1.9428775399995906
Qwen3-8B	tulu	44	base_model.model.model.layers.17.mlp.down_proj	0.8024363810593477	0.625852987569934	1.6439044147785677
Qwen3-8B	tulu	44	base_model.model.model.layers.17.mlp.gate_proj	0.8350346033404045	0.4707527151900115	3.1464677032895545
Qwen3-8B	tulu	44	base_model.model.model.layers.17.mlp.up_proj	0.8831679427744895	0.6185961571035338	2.038319024149977
Qwen3-8B	tulu	44	base_model.model.model.layers.17.self_attn.k_proj	0.7668069132899167	0.5098891191882506	2.2616247622792978
Qwen3-8B	tulu	44	base_model.model.model.layers.17.self_attn.o_proj	0.890879736238985	0.6845028578323608	1.6938994617041632
Qwen3-8B	tulu	44	base_model.model.model.layers.17.self_attn.q_proj	0.7852046300982077	0.5138648788358018	2.334897562449136
Qwen3-8B	tulu	44	base_model.model.model.layers.17.self_attn.v_proj	0.738505336160629	0.5808890182989804	1.6162961668383449
Qwen3-8B	tulu	44	base_model.model.model.layers.18.mlp.down_proj	0.7687921973771286	0.5479994198410709	1.9681479241115274
Qwen3-8B	tulu	44	base_model.model.model.layers.18.mlp.gate_proj	0.8641507502692203	0.5377416298067202	2.582448708149448
Qwen3-8B	tulu	44	base_model.model.model.layers.18.mlp.up_proj	0.9056597498078693	0.7194172323215094	1.5847780998005125
Qwen3-8B	tulu	44	base_model.model.model.layers.18.self_attn.k_proj	0.7656531483841534	0.615359884660829	1.5481241413984146
Qwen3-8B	tulu	44	base_model.model.model.layers.18.self_attn.o_proj	0.8902847936538698	0.6907145758423205	1.661348216048634
Qwen3-8B	tulu	44	base_model.model.model.layers.18.self_attn.q_proj	0.8604496067724725	0.7212316546667619	1.423315968471684
Qwen3-8B	tulu	44	base_model.model.model.layers.18.self_attn.v_proj	0.6418185885460624	0.47725671243199796	1.8085082390954228
Qwen3-8B	tulu	44	base_model.model.model.layers.19.mlp.down_proj	0.8538242088982432	0.7344018512069088	1.3516660415451645
Qwen3-8B	tulu	44	base_model.model.model.layers.19.mlp.gate_proj	0.7996552458416765	0.45009329683193144	3.1564614600416103
Qwen3-8B	tulu	44	base_model.model.model.layers.19.mlp.up_proj	0.9248055881501824	0.7573187692529406	1.4912259403270307
Qwen3-8B	tulu	44	base_model.model.model.layers.19.self_attn.k_proj	0.8090767848240882	0.6377977806616031	1.6092127782943058
Qwen3-8B	tulu	44	base_model.model.model.layers.19.self_attn.o_proj	0.9108902467290774	0.7280529191822562	1.5653310815555652
Qwen3-8B	tulu	44	base_model.model.model.layers.19.self_attn.q_proj	0.8392107439949686	0.6528962045757567	1.6521663882924826
Qwen3-8B	tulu	44	base_model.model.model.layers.19.self_attn.v_proj	0.7454648099548907	0.5537520910751984	1.812272648377741
Qwen3-8B	tulu	44	base_model.model.model.layers.2.mlp.down_proj	0.7737177355275806	0.6000650101433903	1.6625261943445007
Qwen3-8B	tulu	44	base_model.model.model.layers.2.mlp.gate_proj	0.5721842555327104	0.24941454986174863	5.262937795645037
Qwen3-8B	tulu	44	base_model.model.model.layers.2.mlp.up_proj	0.6477015212541777	0.5371823848589635	1.4538055023511103
Qwen3-8B	tulu	44	base_model.model.model.layers.2.self_attn.k_proj	0.8178040742993367	0.5049286259058213	2.623243189882018
Qwen3-8B	tulu	44	base_model.model.model.layers.2.self_attn.o_proj	0.7706937689690454	0.521155374233817	2.186901659883419
Qwen3-8B	tulu	44	base_model.model.model.layers.2.self_attn.q_proj	0.7626266922580243	0.4721685052608458	2.6087350477803253
Qwen3-8B	tulu	44	base_model.model.model.layers.2.self_attn.v_proj	0.6275049666726588	0.4531632467848904	1.9174540960465671
Qwen3-8B	tulu	44	base_model.model.model.layers.20.mlp.down_proj	0.8245244443523053	0.6941246038310793	1.4110168299302461
Qwen3-8B	tulu	44	base_model.model.model.layers.20.mlp.gate_proj	0.8331068555485994	0.4875311843648475	2.920092550571214
Qwen3-8B	tulu	44	base_model.model.model.layers.20.mlp.up_proj	0.9307741674327819	0.7473865335309805	1.550951103107057
Qwen3-8B	tulu	44	base_model.model.model.layers.20.self_attn.k_proj	0.8118911984757846	0.6390887461441122	1.613887755517518
Qwen3-8B	tulu	44	base_model.model.model.layers.20.self_attn.o_proj	0.9210873661367879	0.8261855801073085	1.2429293102044894
Qwen3-8B	tulu	44	base_model.model.model.layers.20.self_attn.q_proj	0.8367745551926291	0.6988780734352721	1.43355414539683
Qwen3-8B	tulu	44	base_model.model.model.layers.20.self_attn.v_proj	0.7592760066062031	0.6223616004074137	1.4883798253441451
Qwen3-8B	tulu	44	base_model.model.model.layers.21.mlp.down_proj	0.8374972918015725	0.6704301217801134	1.5604856729439942
Qwen3-8B	tulu	44	base_model.model.model.layers.21.mlp.gate_proj	0.8692468209690555	0.5612935125779286	2.398314740587796
Qwen3-8B	tulu	44	base_model.model.model.layers.21.mlp.up_proj	0.9100472490540297	0.7031507143982118	1.6750625833540995
Qwen3-8B	tulu	44	base_model.model.model.layers.21.self_attn.k_proj	0.8036480515162568	0.6827008549857649	1.3857053657882878
Qwen3-8B	tulu	44	base_model.model.model.layers.21.self_attn.o_proj	0.8735311560221931	0.6576263520337298	1.764405421509622
Qwen3-8B	tulu	44	base_model.model.model.layers.21.self_attn.q_proj	0.846458950202117	0.7040116529453765	1.4456132076109593
Qwen3-8B	tulu	44	base_model.model.model.layers.21.self_attn.v_proj	0.7198772703306839	0.5703863374817286	1.5928639886193314
Qwen3-8B	tulu	44	base_model.model.model.layers.22.mlp.down_proj	0.8065501631524427	0.6458887286318593	1.5593634668512772
Qwen3-8B	tulu	44	base_model.model.model.layers.22.mlp.gate_proj	0.8263363254176708	0.501646863547316	2.713422904794375
Qwen3-8B	tulu	44	base_model.model.model.layers.22.mlp.up_proj	0.9247364388812654	0.730875950170456	1.6008424771158434
Qwen3-8B	tulu	44	base_model.model.model.layers.22.self_attn.k_proj	0.7807693202883602	0.5761382158425259	1.8365049899761305
Qwen3-8B	tulu	44	base_model.model.model.layers.22.self_attn.o_proj	0.9109578779732879	0.7140683391483245	1.6274851594062583
Qwen3-8B	tulu	44	base_model.model.model.layers.22.self_attn.q_proj	0.830694746220269	0.6405379079327503	1.6818732123770497
Qwen3-8B	tulu	44	base_model.model.model.layers.22.self_attn.v_proj	0.774072722133681	0.5793534968814382	1.7851563603895653
Qwen3-8B	tulu	44	base_model.model.model.layers.23.mlp.down_proj	0.809425097645881	0.6591494040847142	1.5079453593565237
Qwen3-8B	tulu	44	base_model.model.model.layers.23.mlp.gate_proj	0.8507933513417514	0.4991528637842092	2.9052334810936387
Qwen3-8B	tulu	44	base_model.model.model.layers.23.mlp.up_proj	0.926209882193815	0.7542754135107106	1.507852698476217
Qwen3-8B	tulu	44	base_model.model.model.layers.23.self_attn.k_proj	0.8602200219698204	0.7030788737705854	1.4969627605368825
Qwen3-8B	tulu	44	base_model.model.model.layers.23.self_attn.o_proj	0.9052391082526189	0.7571208377570993	1.4295396908259705
Qwen3-8B	tulu	44	base_model.model.model.layers.23.self_attn.q_proj	0.8567276805852172	0.6458370051581477	1.7597045091342187
Qwen3-8B	tulu	44	base_model.model.model.layers.23.self_attn.v_proj	0.7755160255606143	0.6245481150816492	1.5418770682660898
Qwen3-8B	tulu	44	base_model.model.model.layers.24.mlp.down_proj	0.8241033320873649	0.7266182796119444	1.2863249745456273
Qwen3-8B	tulu	44	base_model.model.model.layers.24.mlp.gate_proj	0.793128143567866	0.42878777202077434	3.4213849277858244
Qwen3-8B	tulu	44	base_model.model.model.layers.24.mlp.up_proj	0.8763224258854695	0.5871624275975631	2.227467298581702
Qwen3-8B	tulu	44	base_model.model.model.layers.24.self_attn.k_proj	0.8502853620127698	0.6769352667921564	1.5777388668457104
Qwen3-8B	tulu	44	base_model.model.model.layers.24.self_attn.o_proj	0.9024295472986009	0.7265141826765277	1.5429022750057009
Qwen3-8B	tulu	44	base_model.model.model.layers.24.self_attn.q_proj	0.7984661146206188	0.56875703647802	1.9708765181911316
Qwen3-8B	tulu	44	base_model.model.model.layers.24.self_attn.v_proj	0.7974075111674849	0.6315838503250917	1.5940377836787292
Qwen3-8B	tulu	44	base_model.model.model.layers.25.mlp.down_proj	0.8670511247165696	0.7661883160704385	1.2806143438466648
Qwen3-8B	tulu	44	base_model.model.model.layers.25.mlp.gate_proj	0.8610270628903207	0.516139424021899	2.7829124148786666
Qwen3-8B	tulu	44	base_model.model.model.layers.25.mlp.up_proj	0.8939416455390251	0.6132107644589193	2.1251950712056478
Qwen3-8B	tulu	44	base_model.model.model.layers.25.self_attn.k_proj	0.8686046732201734	0.7049061650064892	1.5183843033249897
Qwen3-8B	tulu	44	base_model.model.model.layers.25.self_attn.o_proj	0.9350883007197756	0.7945147616233341	1.3851643502860471
Qwen3-8B	tulu	44	base_model.model.model.layers.25.self_attn.q_proj	0.870897914028668	0.6673434098672408	1.7030827435284097
Qwen3-8B	tulu	44	base_model.model.model.layers.25.self_attn.v_proj	0.727857773740269	0.6255719966317589	1.3537499401383242
Qwen3-8B	tulu	44	base_model.model.model.layers.26.mlp.down_proj	0.856497456935211	0.7303665744430872	1.375214291717796
Qwen3-8B	tulu	44	base_model.model.model.layers.26.mlp.gate_proj	0.8389649612048621	0.4869363820445737	2.9685419954569454
Qwen3-8B	tulu	44	base_model.model.model.layers.26.mlp.up_proj	0.9022066699944451	0.6759830838182947	1.7813137117145137
Qwen3-8B	tulu	44	base_model.model.model.layers.26.self_attn.k_proj	0.8180808023543492	0.6277121572352033	1.6985225723875719
Qwen3-8B	tulu	44	base_model.model.model.layers.26.self_attn.o_proj	0.9174172275180439	0.7438509434200592	1.5211146393079686
Qwen3-8B	tulu	44	base_model.model.model.layers.26.self_attn.q_proj	0.8746013938713412	0.6793278833001228	1.6575301956176776
Qwen3-8B	tulu	44	base_model.model.model.layers.26.self_attn.v_proj	0.737228947382836	0.5832172794070288	1.5978793847820818
Qwen3-8B	tulu	44	base_model.model.model.layers.27.mlp.down_proj	0.8408226875794599	0.7479746653041565	1.2636740492911516
Qwen3-8B	tulu	44	base_model.model.model.layers.27.mlp.gate_proj	0.8429454291511873	0.4797312747730629	3.0874707795357823
Qwen3-8B	tulu	44	base_model.model.model.layers.27.mlp.up_proj	0.939990049799435	0.7749981492839054	1.4711101165586156
Qwen3-8B	tulu	44	base_model.model.model.layers.27.self_attn.k_proj	0.8037859735899807	0.6724117347274623	1.4289277769596735
Qwen3-8B	tulu	44	base_model.model.model.layers.27.self_attn.o_proj	0.9096307714568302	0.7677897076755988	1.403607612127037
Qwen3-8B	tulu	44	base_model.model.model.layers.27.self_attn.q_proj	0.8139699257467391	0.5545485575082697	2.1544556486604876
Qwen3-8B	tulu	44	base_model.model.model.layers.27.self_attn.v_proj	0.7275899353224793	0.6141235695233568	1.403659711211804
Qwen3-8B	tulu	44	base_model.model.model.layers.28.mlp.down_proj	0.8314789541367672	0.7952044430759371	1.0933140428030756
Qwen3-8B	tulu	44	base_model.model.model.layers.28.mlp.gate_proj	0.8707017071499241	0.5548937431109887	2.46217624145046
Qwen3-8B	tulu	44	base_model.model.model.layers.28.mlp.up_proj	0.9275466028400987	0.7304372501760459	1.612522015133633
Qwen3-8B	tulu	44	base_model.model.model.layers.28.self_attn.k_proj	0.7751452361055805	0.507981338888601	2.328470004781277
Qwen3-8B	tulu	44	base_model.model.model.layers.28.self_attn.o_proj	0.8788062736393263	0.7034248715700213	1.560812941292582
Qwen3-8B	tulu	44	base_model.model.model.layers.28.self_attn.q_proj	0.8167562524068174	0.5798114126954674	1.9843186603736265
Qwen3-8B	tulu	44	base_model.model.model.layers.28.self_attn.v_proj	0.6880241836918534	0.5878928258333073	1.3696546824624334
Qwen3-8B	tulu	44	base_model.model.model.layers.29.mlp.down_proj	0.7771978574499437	0.710289326150797	1.1972714117485361
Qwen3-8B	tulu	44	base_model.model.model.layers.29.mlp.gate_proj	0.8404460158778032	0.48858166384441887	2.9590023987142384
Qwen3-8B	tulu	44	base_model.model.model.layers.29.mlp.up_proj	0.9180971350276268	0.6768864877069273	1.8396939285666598
Qwen3-8B	tulu	44	base_model.model.model.layers.29.self_attn.k_proj	0.809972481920648	0.5684356028312739	2.030383082660446
Qwen3-8B	tulu	44	base_model.model.model.layers.29.self_attn.o_proj	0.8902809352049496	0.5980584394721937	2.215985427464401
Qwen3-8B	tulu	44	base_model.model.model.layers.29.self_attn.q_proj	0.8705362448587866	0.6707351068426464	1.684502418661218
Qwen3-8B	tulu	44	base_model.model.model.layers.29.self_attn.v_proj	0.7696756785228565	0.6313889956142519	1.4860092394565392
Qwen3-8B	tulu	44	base_model.model.model.layers.3.mlp.down_proj	0.8552148976066819	0.7064128437906336	1.4656603574522642
Qwen3-8B	tulu	44	base_model.model.model.layers.3.mlp.gate_proj	0.47670481050195124	0.18296248945594762	6.788517585044627
Qwen3-8B	tulu	44	base_model.model.model.layers.3.mlp.up_proj	0.6260522263742229	0.48291462769124593	1.6806621037195246
Qwen3-8B	tulu	44	base_model.model.model.layers.3.self_attn.k_proj	0.8262606885426305	0.5510542631177391	2.248254379251408
Qwen3-8B	tulu	44	base_model.model.model.layers.3.self_attn.o_proj	0.7650837383684332	0.4593343423834274	2.7743427163312195
Qwen3-8B	tulu	44	base_model.model.model.layers.3.self_attn.q_proj	0.7459049749087774	0.4339148976844089	2.955002722115418
Qwen3-8B	tulu	44	base_model.model.model.layers.3.self_attn.v_proj	0.6295525093202594	0.4969645860974009	1.6047708795681368
Qwen3-8B	tulu	44	base_model.model.model.layers.30.mlp.down_proj	0.7611936516278185	0.7657761904847804	0.9880674600330116
Qwen3-8B	tulu	44	base_model.model.model.layers.30.mlp.gate_proj	0.866132495255465	0.5000818208440401	2.999760145392393
Qwen3-8B	tulu	44	base_model.model.model.layers.30.mlp.up_proj	0.8743004028369101	0.6085088864739486	2.0643698478906862
Qwen3-8B	tulu	44	base_model.model.model.layers.30.self_attn.k_proj	0.7147723225405674	0.6093749108339874	1.3758348810663754
Qwen3-8B	tulu	44	base_model.model.model.layers.30.self_attn.o_proj	0.8870326494734867	0.728193475168592	1.4838351149572442
Qwen3-8B	tulu	44	base_model.model.model.layers.30.self_attn.q_proj	0.7589448652483045	0.5137099901909772	2.182651664054654
Qwen3-8B	tulu	44	base_model.model.model.layers.30.self_attn.v_proj	0.7117912602308496	0.5838935061377146	1.4860657056891362
Qwen3-8B	tulu	44	base_model.model.model.layers.31.mlp.down_proj	0.8207052049914728	0.7677831346750981	1.142607944642593
Qwen3-8B	tulu	44	base_model.model.model.layers.31.mlp.gate_proj	0.8534698627893571	0.5258605664231659	2.6341176636818027
Qwen3-8B	tulu	44	base_model.model.model.layers.31.mlp.up_proj	0.8771819686559653	0.6006968884499244	2.1323997689006586
Qwen3-8B	tulu	44	base_model.model.model.layers.31.self_attn.k_proj	0.777409298653923	0.5815003716443917	1.7873082855473155
Qwen3-8B	tulu	44	base_model.model.model.layers.31.self_attn.o_proj	0.9047014214921391	0.6867499201692118	1.7354548129233767
Qwen3-8B	tulu	44	base_model.model.model.layers.31.self_attn.q_proj	0.8462625450235368	0.6391526682390519	1.7530771411512742
Qwen3-8B	tulu	44	base_model.model.model.layers.31.self_attn.v_proj	0.7125857590003604	0.5622010356088883	1.6065379719605228
Qwen3-8B	tulu	44	base_model.model.model.layers.32.mlp.down_proj	0.7867674976373298	0.7420616247954682	1.1241205180563387
Qwen3-8B	tulu	44	base_model.model.model.layers.32.mlp.gate_proj	0.8493961604359617	0.5172138918773634	2.6969955183979644
Qwen3-8B	tulu	44	base_model.model.model.layers.32.mlp.up_proj	0.8799461918651249	0.582783469930788	2.279805423009854
Qwen3-8B	tulu	44	base_model.model.model.layers.32.self_attn.k_proj	0.7525898820982256	0.5181860206570672	2.1093340598255352
Qwen3-8B	tulu	44	base_model.model.model.layers.32.self_attn.o_proj	0.8830632472344734	0.6863734958046223	1.6552462399699452
Qwen3-8B	tulu	44	base_model.model.model.layers.32.self_attn.q_proj	0.7950021301103308	0.49405108585600976	2.589362584519646
Qwen3-8B	tulu	44	base_model.model.model.layers.32.self_attn.v_proj	0.5358075786206962	0.42681764413113904	1.5759156758594008
