base	task	seed	method	epsilon	module	input_dim	output_dim	source_rank	retained_rank	zero_rank	scaling_before	scaling_after	parameters_before	parameters_after	parameter_ratio	energy_before	energy_after	saved_factor_relative_error	sigma_before	sigma_retained
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.11.mlp.up_proj	4096	12288	16	16	False	2.0	2.0	262144	262144	1.0	7.124753302311203	7.124753302311203	0.0	[0.8840051293373108,0.5194940567016602,0.46697476506233215,0.29556357860565186,0.26021555066108704,0.23505167663097382,0.22194650769233704,0.20626011490821838,0.19958168268203735,0.17987993359565735,0.17365263402462006,0.16799835860729218,0.15218670666217804,0.1462140828371048,0.13450908660888672,0.1282990276813507]	[0.8840051293373108,0.5194940567016602,0.46697476506233215,0.29556357860565186,0.26021555066108704,0.23505167663097382,0.22194650769233704,0.20626011490821838,0.19958168268203735,0.17987993359565735,0.17365263402462006,0.16799835860729218,0.15218670666217804,0.1462140828371048,0.13450908660888672,0.1282990276813507]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.11.self_attn.k_proj	4096	1024	16	3	False	2.0	2.0	81920	15360	0.1875	0.764158844254349	0.6798361372954211	1.2779190829243936e-08	[0.3524452745914459,0.1890900433063507,0.09993156790733337,0.071694016456604,0.06301708519458771,0.04891574755311012,0.04105161502957344,0.03600168600678444,0.03475490212440491,0.03459368273615837,0.0315157026052475,0.02904600091278553,0.027330704033374786,0.026281356811523438,0.02171202003955841,0.0210893377661705]	[0.3524452745914459,0.1890900433063507,0.09993156790733337]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.11.self_attn.o_proj	4096	4096	16	11	False	2.0	2.0	131072	90112	0.6875	2.8332281733799354	2.7144432505046936	9.044394735306067e-09	[0.6560262441635132,0.2477671504020691,0.20859286189079285,0.17722077667713165,0.1579975038766861,0.14862112700939178,0.1363552361726761,0.11652813106775284,0.1107703447341919,0.10516247153282166,0.09685768932104111,0.08647330105304718,0.08480463176965714,0.07364387810230255,0.07001390308141708,0.06856679916381836]	[0.6560262441635132,0.2477671504020691,0.20859286189079285,0.17722077667713165,0.1579975038766861,0.14862112700939178,0.1363552361726761,0.11652813106775284,0.1107703447341919,0.10516247153282166,0.09685768932104111]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.11.self_attn.q_proj	4096	4096	16	8	False	2.0	2.0	131072	65536	0.5	4.362032309137373	4.213858957390835	0.0	[0.8844270706176758,0.34245118498802185,0.23917563259601593,0.16969026625156403,0.15975388884544373,0.14111848175525665,0.11261345446109772,0.0993146076798439,0.08484936505556107,0.07972248643636703,0.07345642149448395,0.0686868354678154,0.06553737819194794,0.05787871405482292,0.055366188287734985,0.051614075899124146]	[0.8844270706176758,0.34245118498802185,0.23917563259601593,0.16969026625156403,0.15975388884544373,0.14111848175525665,0.11261345446109772,0.0993146076798439]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.11.self_attn.v_proj	4096	1024	16	2	False	2.0	2.0	81920	10240	0.125	0.6981315678531032	0.627565988828259	0.0	[0.3703520596027374,0.14046654105186462,0.08138734102249146,0.052424825727939606,0.03650825098156929,0.03401239961385727,0.031208651140332222,0.029979456216096878,0.028113486245274544,0.024278588593006134,0.023881468921899796,0.02177593484520912,0.020854376256465912,0.019341280683875084,0.018903687596321106,0.017776846885681152]	[0.3703520596027374,0.14046654105186462]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.12.mlp.down_proj	12288	4096	16	13	False	2.0	2.0	262144	212992	0.8125	4.366865168613485	4.287879702531773	0.0	[0.7083240151405334,0.5449099540710449,0.2655045688152313,0.20170679688453674,0.18684646487236023,0.1775888204574585,0.1520584374666214,0.13285328447818756,0.1137855052947998,0.1080111488699913,0.10590522736310959,0.10177221894264221,0.09345396608114243,0.08645032346248627,0.07900208234786987,0.07766195386648178]	[0.7083240151405334,0.5449099540710449,0.2655045688152313,0.20170679688453674,0.18684646487236023,0.1775888204574585,0.1520584374666214,0.13285328447818756,0.1137855052947998,0.1080111488699913,0.10590522736310959,0.10177221894264221,0.09345396608114243]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.12.mlp.gate_proj	4096	12288	16	16	False	2.0	2.0	262144	262144	1.0	20.931163385845743	20.931163385845743	0.0	[2.0161960124969482,0.626815676689148,0.43744993209838867,0.3614252507686615,0.3141566216945648,0.27060097455978394,0.24234440922737122,0.21657955646514893,0.1875375509262085,0.1806023269891739,0.16301096975803375,0.14522123336791992,0.13215158879756927,0.12839077413082123,0.11610408872365952,0.11145152151584625]	[2.0161960124969482,0.626815676689148,0.43744993209838867,0.3614252507686615,0.3141566216945648,0.27060097455978394,0.24234440922737122,0.21657955646514893,0.1875375509262085,0.1806023269891739,0.16301096975803375,0.14522123336791992,0.13215158879756927,0.12839077413082123,0.11610408872365952,0.11145152151584625]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.12.mlp.up_proj	4096	12288	16	16	False	2.0	2.0	262144	262144	1.0	7.302948802535128	7.302948802535128	0.0	[0.9087069630622864,0.48737889528274536,0.3944121301174164,0.3215208351612091,0.2724766433238983,0.2580231726169586,0.22992822527885437,0.22716306149959564,0.21891041100025177,0.21017079055309296,0.193470299243927,0.18523257970809937,0.1773015409708023,0.162955641746521,0.15027670562267303,0.11754024028778076]	[0.9087069630622864,0.48737889528274536,0.3944121301174164,0.3215208351612091,0.2724766433238983,0.2580231726169586,0.22992822527885437,0.22716306149959564,0.21891041100025177,0.21017079055309296,0.193470299243927,0.18523257970809937,0.1773015409708023,0.162955641746521,0.15027670562267303,0.11754024028778076]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.12.self_attn.k_proj	4096	1024	16	3	False	2.0	2.0	81920	15360	0.1875	1.0854888289106497	0.9673829964866769	1.0712855797007059e-08	[0.4496877193450928,0.1723778247833252,0.09956198930740356,0.07937958091497421,0.07262324541807175,0.06343187391757965,0.05294456705451012,0.04847540333867073,0.04113619029521942,0.03932413458824158,0.03624612092971802,0.031468551605939865,0.030644074082374573,0.02966279722750187,0.02686617523431778,0.02629169076681137]	[0.4496877193450928,0.1723778247833252,0.09956198930740356]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.12.self_attn.o_proj	4096	4096	16	12	False	2.0	2.0	131072	98304	0.75	3.305774953469223	3.220688116527726	0.0	[0.7253720760345459,0.31716388463974,0.21192094683647156,0.15651196241378784,0.14669708907604218,0.13272686302661896,0.13089855015277863,0.11688164621591568,0.11150235682725906,0.10159306228160858,0.09360615164041519,0.08694668114185333,0.08264230936765671,0.07573646306991577,0.07040958851575851,0.061224471777677536]	[0.7253720760345459,0.31716388463974,0.21192094683647156,0.15651196241378784,0.14669708907604218,0.13272686302661896,0.13089855015277863,0.11688164621591568,0.11150235682725906,0.10159306228160858,0.09360615164041519,0.08694668114185333]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.12.self_attn.q_proj	4096	4096	16	12	False	2.0	2.0	131072	98304	0.75	3.8665354948934496	3.7737815213331576	6.039529156992632e-09	[0.623102605342865,0.514918327331543,0.29584768414497375,0.2525354027748108,0.17460913956165314,0.15350723266601562,0.14637933671474457,0.12981051206588745,0.11991849541664124,0.11331450939178467,0.10274624079465866,0.09295021742582321,0.0852738469839096,0.07999052852392197,0.07147961109876633,0.06640063971281052]	[0.623102605342865,0.514918327331543,0.29584768414497375,0.2525354027748108,0.17460913956165314,0.15350723266601562,0.14637933671474457,0.12981051206588745,0.11991849541664124,0.11331450939178467,0.10274624079465866,0.09295021742582321]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.12.self_attn.v_proj	4096	1024	16	3	False	2.0	2.0	81920	15360	0.1875	1.0265866304298572	0.981561516483521	0.0	[0.46209949254989624,0.15429513156414032,0.08970758318901062,0.059625472873449326,0.043480921536684036,0.03257140889763832,0.030080175027251244,0.027802443131804466,0.02554900012910366,0.0238348338752985,0.020729098469018936,0.019903361797332764,0.017867321148514748,0.01665586046874523,0.01573774963617325,0.013445289805531502]	[0.46209949254989624,0.15429513156414032,0.08970758318901062]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.13.mlp.down_proj	12288	4096	16	15	False	2.0	2.0	262144	245760	0.9375	3.6145206493719453	3.587743324003765	1.4182444825982394e-08	[0.6138278841972351,0.4821542501449585,0.25402769446372986,0.19597883522510529,0.17837971448898315,0.17008882761001587,0.14500723779201508,0.13631987571716309,0.12881401181221008,0.11732784658670425,0.1161045953631401,0.1099567711353302,0.1029798611998558,0.09520383179187775,0.0937158614397049,0.08181889355182648]	[0.6138278841972351,0.4821542501449585,0.25402769446372986,0.19597883522510529,0.17837971448898315,0.17008882761001587,0.14500723779201508,0.13631987571716309,0.12881401181221008,0.11732784658670425,0.1161045953631401,0.1099567711353302,0.1029798611998558,0.09520383179187775,0.0937158614397049]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.13.mlp.gate_proj	4096	12288	16	16	False	2.0	2.0	262144	262144	1.0	17.995972957121907	17.995972957121907	0.0	[1.9119393825531006,0.4940360188484192,0.39930257201194763,0.2882475256919861,0.2679133117198944,0.2409018576145172,0.21795554459095,0.18826110661029816,0.1661721169948578,0.16038158535957336,0.13642877340316772,0.13402652740478516,0.13020648062229156,0.12393680959939957,0.10643966495990753,0.10279761254787445]	[1.9119393825531006,0.4940360188484192,0.39930257201194763,0.2882475256919861,0.2679133117198944,0.2409018576145172,0.21795554459095,0.18826110661029816,0.1661721169948578,0.16038158535957336,0.13642877340316772,0.13402652740478516,0.13020648062229156,0.12393680959939957,0.10643966495990753,0.10279761254787445]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.13.mlp.up_proj	4096	12288	16	16	False	2.0	2.0	262144	262144	1.0	9.000621536630955	9.000621536630955	0.0	[1.0457159280776978,0.5733393430709839,0.45265305042266846,0.36282071471214294,0.2862352728843689,0.25510522723197937,0.2479318380355835,0.22444170713424683,0.2147003710269928,0.19532093405723572,0.18935947120189667,0.17979981005191803,0.15930034220218658,0.14618675410747528,0.13601021468639374,0.12186425924301147]	[1.0457159280776978,0.5733393430709839,0.45265305042266846,0.36282071471214294,0.2862352728843689,0.25510522723197937,0.2479318380355835,0.22444170713424683,0.2147003710269928,0.19532093405723572,0.18935947120189667,0.17979981005191803,0.15930034220218658,0.14618675410747528,0.13601021468639374,0.12186425924301147]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.13.self_attn.k_proj	4096	1024	16	4	False	2.0	2.0	81920	20480	0.25	1.398207779708812	1.2874895446442134	0.0	[0.5168878436088562,0.1747501641511917,0.12077267467975616,0.09785542637109756,0.08321009576320648,0.05834351107478142,0.05718386545777321,0.052192322909832,0.04873909428715706,0.047145869582891464,0.0408635288476944,0.03668709099292755,0.03467801958322525,0.03185385465621948,0.028198886662721634,0.02704121172428131]	[0.5168878436088562,0.1747501641511917,0.12077267467975616,0.09785542637109756]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.13.self_attn.o_proj	4096	4096	16	13	False	2.0	2.0	131072	106496	0.8125	3.7448255649791333	3.6743212590853993	0.0	[0.7339202165603638,0.4064967930316925,0.21929016709327698,0.1896018236875534,0.17055760324001312,0.13789907097816467,0.1297767162322998,0.12705571949481964,0.117646224796772,0.10294363647699356,0.0969734936952591,0.09037734568119049,0.08696900308132172,0.08117631822824478,0.07513759285211563,0.07342223078012466]	[0.7339202165603638,0.4064967930316925,0.21929016709327698,0.1896018236875534,0.17055760324001312,0.13789907097816467,0.1297767162322998,0.12705571949481964,0.117646224796772,0.10294363647699356,0.0969734936952591,0.09037734568119049,0.08696900308132172]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.13.self_attn.q_proj	4096	4096	16	14	False	2.0	2.0	131072	114688	0.875	3.6965691283361917	3.6459072359915092	7.29996840022241e-09	[0.6403802037239075,0.4535236656665802,0.26874470710754395,0.20905469357967377,0.19271041452884674,0.16824375092983246,0.16446718573570251,0.13394194841384888,0.12583494186401367,0.11803850531578064,0.10589341819286346,0.1024070531129837,0.09932640194892883,0.08950790762901306,0.08141928166151047,0.07769410312175751]	[0.6403802037239075,0.4535236656665802,0.26874470710754395,0.20905469357967377,0.19271041452884674,0.16824375092983246,0.16446718573570251,0.13394194841384888,0.12583494186401367,0.11803850531578064,0.10589341819286346,0.1024070531129837,0.09932640194892883,0.08950790762901306]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.13.self_attn.v_proj	4096	1024	16	3	False	2.0	2.0	81920	15360	0.1875	0.5688510794844073	0.4674624868791444	0.0	[0.3014538288116455,0.1262352615594864,0.10027895867824554,0.07457228749990463,0.06376154720783234,0.05795540660619736,0.05663244426250458,0.04890284687280655,0.03945012390613556,0.035973984748125076,0.03167210519313812,0.030118240043520927,0.025074386969208717,0.024637751281261444,0.022117897868156433,0.0166559386998415]	[0.3014538288116455,0.1262352615594864,0.10027895867824554]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.14.mlp.down_proj	12288	4096	16	13	False	2.0	2.0	262144	212992	0.8125	4.318450230024683	4.236381527128952	0.0	[0.7892385125160217,0.3934461772441864,0.2525017261505127,0.21919755637645721,0.2017688900232315,0.17182421684265137,0.15124984085559845,0.12912622094154358,0.11977878957986832,0.11643564701080322,0.11081643402576447,0.10189522802829742,0.0961347371339798,0.08555774390697479,0.0832274928689003,0.07918480038642883]	[0.7892385125160217,0.3934461772441864,0.2525017261505127,0.21919755637645721,0.2017688900232315,0.17182421684265137,0.15124984085559845,0.12912622094154358,0.11977878957986832,0.11643564701080322,0.11081643402576447,0.10189522802829742,0.0961347371339798]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.14.mlp.gate_proj	4096	12288	16	16	False	2.0	2.0	262144	262144	1.0	17.807471009683436	17.807471009683436	0.0	[1.8221136331558228,0.633242666721344,0.4270440936088562,0.32058730721473694,0.2964264154434204,0.2699235677719116,0.23772691190242767,0.23007109761238098,0.20117639005184174,0.17645588517189026,0.1642465442419052,0.14995163679122925,0.1340312659740448,0.12688085436820984,0.111310213804245,0.08906303346157074]	[1.8221136331558228,0.633242666721344,0.4270440936088562,0.32058730721473694,0.2964264154434204,0.2699235677719116,0.23772691190242767,0.23007109761238098,0.20117639005184174,0.17645588517189026,0.1642465442419052,0.14995163679122925,0.1340312659740448,0.12688085436820984,0.111310213804245,0.08906303346157074]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.14.mlp.up_proj	4096	12288	16	16	False	2.0	2.0	262144	262144	1.0	8.028703151611577	8.028703151611577	0.0	[0.9242164492607117,0.5067639946937561,0.42047643661499023,0.38198941946029663,0.3082190454006195,0.28222522139549255,0.2711297869682312,0.24191749095916748,0.2190571427345276,0.20790742337703705,0.2065678983926773,0.1975020319223404,0.17383112013339996,0.1508234143257141,0.14815133810043335,0.13778787851333618]	[0.9242164492607117,0.5067639946937561,0.42047643661499023,0.38198941946029663,0.3082190454006195,0.28222522139549255,0.2711297869682312,0.24191749095916748,0.2190571427345276,0.20790742337703705,0.2065678983926773,0.1975020319223404,0.17383112013339996,0.1508234143257141,0.14815133810043335,0.13778787851333618]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.14.self_attn.k_proj	4096	1024	16	5	False	2.0	2.0	81920	25600	0.3125	0.9404639665404253	0.8285774074304213	0.0	[0.34983569383621216,0.19251567125320435,0.14507782459259033,0.13714063167572021,0.08855465799570084,0.07418242841959,0.06888675689697266,0.060810722410678864,0.05508856475353241,0.050847236067056656,0.043151263147592545,0.041683636605739594,0.038917820900678635,0.0367937833070755,0.03344045951962471,0.028616180643439293]	[0.34983569383621216,0.19251567125320435,0.14507782459259033,0.13714063167572021,0.08855465799570084]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.14.self_attn.o_proj	4096	4096	16	15	False	2.0	2.0	131072	122880	0.9375	2.749681750841021	2.7221216911498063	1.689664834857168e-08	[0.5429083108901978,0.31558266282081604,0.2439509779214859,0.19614170491695404,0.174768328666687,0.1658869832754135,0.1488744467496872,0.13760346174240112,0.13528795540332794,0.12449705600738525,0.11739839613437653,0.11149023473262787,0.09943348169326782,0.0990537703037262,0.09659544378519058,0.0830061137676239]	[0.5429083108901978,0.31558266282081604,0.2439509779214859,0.19614170491695404,0.174768328666687,0.1658869832754135,0.1488744467496872,0.13760346174240112,0.13528795540332794,0.12449705600738525,0.11739839613437653,0.11149023473262787,0.09943348169326782,0.0990537703037262,0.09659544378519058]
Qwen3-8B	metamath	44	para_e99	0.99	base_model.model.model.layers.14.self_attn.q_proj	4096	4096	16	11	False	2.0	2.0	131072	90112	0.6875	4.026163965971783	3.925200478045163	0.0	[0.8150272369384766,0.30355367064476013,0.2749500274658203,0.19332405924797058,0.16483277082443237,0.14778341352939606,0.12687523663043976,0.11800950020551682,0.11282850801944733,0.1072205901145935,0.09302853047847748,0.08411487936973572,0.07940160483121872,0.07575107365846634,0.057324763387441635,0.053259652107954025]	[0.8150272369384766,0.30355367064476013,0.2749500274658203,0.19332405924797058,0.16483277082443237,0.14778341352939606,0.12687523663043976,0.11800950020551682,0.11282850801944733,0.1072205901145935,0.09302853047847748]
