case	base_model	task	module	layer	module_type	utility	utility_ci_low	utility_ci_high	functional_concentration	raw_concentration	gradient_compatibility	gradient_importance	p99_contribution	utility_z_within_case
qwen_commonsense	Qwen3-8B	commonsense	layers.11.self_attn.q_proj	11	q_proj	-0.007090426981449127	-0.02310587987303734	0.008216611854732034	0.4994500813512456	0.4926030418253036	-0.013200054705092352	0.004033314945861119	0.059150271426852634	-0.2299029960987965
qwen_commonsense	Qwen3-8B	commonsense	layers.11.self_attn.v_proj	11	v_proj	-0.019031338393688202	-0.03176632784307003	-0.006522038392722607	0.8138967500811841	0.7961774406993463	-0.026718217078855636	0.0029555581630047014	0.17663610810903446	-0.3650458569337695
qwen_commonsense	Qwen3-8B	commonsense	layers.12.mlp.down_proj	12	down_proj	-0.0029302313923835754	-0.017095224000513554	0.010166225396096691	0.7810718020763074	0.6264478488312608	-0.01181018324567924	0.006811578023828737	0.16520132637957272	-0.18281942650099384
qwen_commonsense	Qwen3-8B	commonsense	layers.12.mlp.gate_proj	12	gate_proj	-0.03608543053269386	-0.04854373717680573	-0.023987125139683492	0.8512817471683376	0.7862970129144969	-0.03964892348199815	0.004476344407004541	0.1418767273894777	-0.5580578240308675
qwen_commonsense	Qwen3-8B	commonsense	layers.12.mlp.up_proj	12	up_proj	0.018356632441282272	0.005141689255833626	0.03146109310910104	0.30471171296011906	0.5275329673924471	0.011599557591082907	0.00668944851062919	0.17426715575386023	0.05809749996891729
qwen_commonsense	Qwen3-8B	commonsense	layers.12.self_attn.k_proj	12	k_proj	-0.013330481946468353	-0.02545916698873043	-0.0016053419560194057	0.45577303214962483	0.5806578017158599	-0.025776363013516983	0.004330704665926472	0.09636646951649346	-0.3005256521613664
qwen_commonsense	Qwen3-8B	commonsense	layers.12.self_attn.o_proj	12	o_proj	0.007396120578050613	-0.005061376467347145	0.020663881860673427	0.834844077687422	0.649795926014835	-0.0013876991498204894	0.004070929975760836	0.25652343260885546	-0.06594955793778201
qwen_commonsense	Qwen3-8B	commonsense	layers.12.self_attn.q_proj	12	q_proj	0.01927429437637329	0.008250176720321179	0.030022730678319925	0.8203600989580616	0.7521300771632603	0.015902109173446376	0.005114245240917188	0.0896122971951001	0.06848326156668322
qwen_commonsense	Qwen3-8B	commonsense	layers.12.self_attn.v_proj	12	v_proj	-0.03910389542579651	-0.052827229537069795	-0.025180586986243727	0.9582305745048914	0.9072846243300206	-0.04503956859448356	0.005457594759644318	0.2196292623986561	-0.5922197038824936
qwen_commonsense	Qwen3-8B	commonsense	layers.13.mlp.down_proj	13	down_proj	0.005578864365816116	-0.013490782584995031	0.02563185282051562	0.9166395899174958	0.7825700847908792	-0.013433297824488644	0.005390653913227929	0.2916103461107683	-0.08651659799971358
qwen_commonsense	Qwen3-8B	commonsense	layers.13.mlp.gate_proj	13	gate_proj	-0.01931057497859001	-0.030688237491995098	-0.007674269843846561	0.8234321667697047	0.7109705232090474	-0.018205174059188166	0.004800393584980129	0.16093534825281763	-0.36820615430393
qwen_commonsense	Qwen3-8B	commonsense	layers.13.mlp.up_proj	13	up_proj	-0.040938109159469604	-0.05648733265697956	-0.026284830830991278	0.903457221407465	0.7320487009965023	-0.05062995634374026	0.005982011650106438	0.23022431078218308	-0.6129786629597135
qwen_commonsense	Qwen3-8B	commonsense	layers.13.self_attn.k_proj	13	k_proj	0.0010017231106758118	-0.012300179153680802	0.014945903234183782	0.6050072395203904	0.6440289426196735	-0.01182564866236387	0.00265460023338709	0.08206484530756204	-0.13831900589894866
qwen_commonsense	Qwen3-8B	commonsense	layers.13.self_attn.o_proj	13	o_proj	0.012921866029500961	0.0011469892226159575	0.02463434040546417	0.5089060639857906	0.5234098685306674	0.010248184470742546	0.007504649696552537	0.2640591947957849	-0.0034111952639388847
qwen_commonsense	Qwen3-8B	commonsense	layers.13.self_attn.q_proj	13	q_proj	0.0074946582317352295	-0.0050993733108043665	0.01998151782900094	0.6773541955479616	0.533505186349686	-0.003923889321477348	0.0037559044514951095	0.05195740978907097	-0.06483434487244968
qwen_commonsense	Qwen3-8B	commonsense	layers.13.self_attn.v_proj	13	v_proj	0.022863246500492096	0.009587233141064643	0.03674447555094957	0.8853850764242553	0.862232674121848	0.032614195265247205	0.003566798700732312	0.11833660082081125	0.10910170690210681
qwen_commonsense	Qwen3-8B	commonsense	layers.14.mlp.down_proj	14	down_proj	0.055176153779029846	0.03793933112174273	0.0722185356542468	0.7567420660523956	0.7310890537873294	0.07201837115007925	0.011037429696919272	0.16958914584678697	0.47480735371235916
qwen_commonsense	Qwen3-8B	commonsense	layers.14.mlp.gate_proj	14	gate_proj	-0.02654281258583069	-0.04049042984843254	-0.013575347885489466	0.8141156295399867	0.6699447222441688	-0.021323675818224037	0.006256333383591476	0.1609338908146494	-0.4500579700270577
qwen_commonsense	Qwen3-8B	commonsense	layers.14.mlp.up_proj	14	up_proj	0.0012793168425559998	-0.009919947572052478	0.012995569035410878	0.7224256736364474	0.5919554669178358	-0.0035686884133289943	0.006744171763566371	0.15349435758475186	-0.13517730173743103
qwen_commonsense	Qwen3-8B	commonsense	layers.14.self_attn.k_proj	14	k_proj	-0.010880626738071442	-0.022748747281730174	0.000584786757826799	0.3335473687066377	0.5063114332263428	-0.010970179704898029	0.0031726242655658625	0.08983385986045404	-0.2727990884122316
qwen_commonsense	Qwen3-8B	commonsense	layers.14.self_attn.o_proj	14	o_proj	0.013669613748788834	0.0026001622900366783	0.024749182164669026	0.5015671927229636	0.5138747645777518	0.014174675923001975	0.0056314182971041815	0.21776249686231308	0.005051539487096398
qwen_commonsense	Qwen3-8B	commonsense	layers.14.self_attn.q_proj	14	q_proj	0.006346654146909714	-0.004971672128885984	0.01762168277055025	0.6904731895417466	0.6448598973641436	0.002235364058118176	0.0038878925215589675	0.06347235378879192	-0.07782703453552992
qwen_commonsense	Qwen3-8B	commonsense	layers.14.self_attn.v_proj	14	v_proj	-0.007474210113286972	-0.019305810052901506	0.004462594538927073	0.8268129722554206	0.7709260395991198	-0.00633670379477821	0.0029932098600157896	0.14607044279959855	-0.23424651298676297
qwen_commonsense	Qwen3-8B	commonsense	layers.15.mlp.down_proj	15	down_proj	0.11075817048549652	0.08670928291976451	0.1358147658407688	0.33008134736490896	0.4483592888093617	0.12855653635775965	0.01825239777443744	0.1418501697036322	1.1038642564367271
qwen_commonsense	Qwen3-8B	commonsense	layers.15.mlp.gate_proj	15	gate_proj	0.021349310874938965	0.0023540748283267026	0.04259535428136586	0.8661294931160134	0.8329106879410021	0.02179745070586883	0.00625036163440704	0.1706610636506585	0.09196753811935139
qwen_commonsense	Qwen3-8B	commonsense	layers.15.mlp.up_proj	15	up_proj	0.06544419005513191	0.04776486661285162	0.08379187742248177	0.7606704524408697	0.6797166479737143	0.07436398400914286	0.011326476544674762	0.19234238549804525	0.5910172266109567
qwen_commonsense	Qwen3-8B	commonsense	layers.15.self_attn.k_proj	15	k_proj	-0.0014654770493507385	-0.012585191056132317	0.010197746008634562	0.4762218421749977	0.4977328822351574	-0.0014188970204876386	0.0027006041349051327	0.059940696410761204	-0.16624187345633976
qwen_commonsense	Qwen3-8B	commonsense	layers.15.self_attn.o_proj	15	o_proj	0.051992397755384445	0.03535562455654145	0.06995255332440138	0.5279166093393968	0.5355033049157704	0.05365713841573805	0.0075795492685100845	0.21578873604888413	0.43877476939932153
qwen_commonsense	Qwen3-8B	commonsense	layers.15.self_attn.q_proj	15	q_proj	0.006698820739984512	-0.0052694427780807015	0.01892280047759413	0.8635211854430392	0.8104402120552892	0.00044598611373035326	0.004144211891504872	0.07928042587213828	-0.07384134205062856
qwen_commonsense	Qwen3-8B	commonsense	layers.15.self_attn.v_proj	15	v_proj	-0.005703475326299667	-0.017421075515449046	0.005408315174281587	0.7816005440042617	0.8102582131345749	-0.009309728434666752	0.0018672014168127581	0.09969367732643114	-0.21420598537274907
qwen_commonsense	Qwen3-8B	commonsense	layers.16.mlp.down_proj	16	down_proj	0.053421080112457275	0.03890217486768961	0.06897668819874524	0.41520033903681386	0.41016660321377996	0.05602822164616199	0.009562112650426639	0.07269121519708244	0.4549440729217794
qwen_commonsense	Qwen3-8B	commonsense	layers.16.mlp.gate_proj	16	gate_proj	0.018829956650733948	0.005481392703950405	0.03241937477141618	0.7719732832152841	0.8786040487823654	0.010649454551879309	0.009656066913766685	0.1476199361268409	0.06345440997012437
qwen_commonsense	Qwen3-8B	commonsense	layers.16.mlp.up_proj	16	up_proj	0.010092690587043762	-1.0484270751476033e-05	0.020184136554598806	0.7504184917283414	0.6235902657517666	0.004062938796085967	0.004540243079129244	0.1599778289264706	-0.03543076645896731
qwen_commonsense	Qwen3-8B	commonsense	layers.16.self_attn.k_proj	16	k_proj	0.0029967352747917175	-0.007938137464225292	0.014279160276055324	0.501076935036048	0.5247019421895245	0.003260440130382318	0.0026050867112775962	0.06340890766986802	-0.11574018909415684
qwen_commonsense	Qwen3-8B	commonsense	layers.16.self_attn.o_proj	16	o_proj	0.04835102707147598	0.032273313216865065	0.06449891943484543	0.8491966056930292	0.5312767090015952	0.054702024888758416	0.007179430610773077	0.30942967549374717	0.39756307000763197
qwen_commonsense	Qwen3-8B	commonsense	layers.16.self_attn.q_proj	16	q_proj	-0.009323377162218094	-0.022288153413683176	0.004746001027524453	0.8041052029097264	0.7529281163727564	-0.010731882170264443	0.0036513985284725523	0.07495123368441359	-0.25517470820795646
qwen_commonsense	Qwen3-8B	commonsense	layers.16.self_attn.v_proj	16	v_proj	-0.021644406020641327	-0.03292509615421295	-0.01079437248408795	0.6204861905219942	0.6154618735422633	-0.01876124967162936	0.0029663893288278003	0.08441419805738315	-0.39461959904358407
qwen_commonsense	Qwen3-8B	commonsense	layers.17.mlp.down_proj	17	down_proj	-0.03852212801575661	-0.05302608851343393	-0.024112117011100054	0.3418848109746473	0.5435764475198341	-0.027371938245108224	0.0051599720641418035	0.12494936301507023	-0.5856354734649762
qwen_commonsense	Qwen3-8B	commonsense	layers.17.mlp.gate_proj	17	gate_proj	-0.011910200119018555	-0.023733868822455404	-0.00035611856728792654	0.8819969071946531	0.7861642432151897	-0.00999752641413957	0.0049249005232079495	0.21932608024413594	-0.28445142275566493
qwen_commonsense	Qwen3-8B	commonsense	layers.17.mlp.up_proj	17	up_proj	-0.021724585443735123	-0.03468600893393159	-0.008315889071673173	0.8128931808104624	0.6273532977182532	-0.02117908207429365	0.0043909008070508624	0.1858674529284277	-0.3955270403805901
qwen_commonsense	Qwen3-8B	commonsense	layers.17.self_attn.k_proj	17	k_proj	0.005003359168767929	-0.006985707301646471	0.01662509012967348	0.6301635779688579	0.5888428151001532	-0.0017862423612848483	0.0036280916889484364	0.08362372132093802	-0.09302995498473982
qwen_commonsense	Qwen3-8B	commonsense	layers.17.self_attn.o_proj	17	o_proj	0.03534596413373947	0.022595588117837906	0.049257449060678464	0.4833441781105917	0.36095261638380216	0.03781668911106993	0.006331980871276483	0.23562572773773355	0.2503765320568384
qwen_commonsense	Qwen3-8B	commonsense	layers.17.self_attn.q_proj	17	q_proj	-0.0157204307615757	-0.030348862148821355	0.00012548333033918178	0.7752165037330709	0.6995414000564895	-0.02212111453835974	0.006987426823077939	0.07387993145431701	-0.32757421729783587
qwen_commonsense	Qwen3-8B	commonsense	layers.17.self_attn.v_proj	17	v_proj	0.011612653732299805	-0.0011483740061521528	0.02351209986954927	0.8283149008447049	0.6949898194525108	0.0046488393994432	0.0022223613300486555	0.11337725760933252	-0.018228380416384
qwen_commonsense	Qwen3-8B	commonsense	layers.18.mlp.down_proj	18	down_proj	0.032869789749383926	0.02050919085741043	0.04534322172403335	0.6137343616253843	0.630052285059777	0.03129733924053917	0.006461948624899525	0.0972911197313409	0.22235209751618068
qwen_commonsense	Qwen3-8B	commonsense	layers.18.mlp.gate_proj	18	gate_proj	0.019966553896665573	0.004481447860598564	0.035460719838738435	0.8004617994038229	0.7569795207626944	0.016248090365154497	0.004273785035664356	0.12905391390817159	0.0763180012094759
qwen_commonsense	Qwen3-8B	commonsense	layers.18.mlp.up_proj	18	up_proj	-0.006717804819345474	-0.01653823899105191	0.0032916650176048152	0.7485564045200841	0.5662468165912441	-0.006372061918053998	0.005944701590487139	0.13691060414818315	-0.22568579497748292
qwen_commonsense	Qwen3-8B	commonsense	layers.18.self_attn.k_proj	18	k_proj	0.007616281509399414	-0.002605674043297768	0.01765611246228218	0.4526943207083409	0.4743848261173735	0.004028022963352348	0.0024140127576237694	0.052985887946353595	-0.06345785717228827
qwen_commonsense	Qwen3-8B	commonsense	layers.18.self_attn.o_proj	18	o_proj	0.029655441641807556	0.016104185581207277	0.04384719263762235	0.5862983678828666	0.39960541164045965	0.02055506404793441	0.0061756271152999176	0.19363794712798454	0.18597328320456044
qwen_commonsense	Qwen3-8B	commonsense	layers.18.self_attn.q_proj	18	q_proj	0.008577827364206314	-0.0017566206865012644	0.019017321057617657	0.2012761819553252	0.33478944139165917	0.007478213465435885	0.003488518769477999	0.04706306987259524	-0.05257543344796324
qwen_commonsense	Qwen3-8B	commonsense	layers.18.self_attn.v_proj	18	v_proj	0.014206327497959137	0.006208786927163601	0.022542366571724412	0.5838256338844208	0.439895411274862	0.006529811133969968	0.0021022511687176404	0.07920266202438059	0.011125869076209232
qwen_commonsense	Qwen3-8B	commonsense	layers.19.mlp.down_proj	19	down_proj	-0.0035624317824840546	-0.014572219271212817	0.006933314446359869	0.5387805840418033	0.5086105147827163	-0.008408014411376527	0.0051024034074800585	0.10021325981489135	-0.1899744389108166
qwen_commonsense	Qwen3-8B	commonsense	layers.19.mlp.gate_proj	19	gate_proj	0.0022322237491607666	-0.010450480505824089	0.015591943077743047	0.7761357041557255	0.7735341052078835	0.000469283066717232	0.004953436520001757	0.11318322913579504	-0.12439265046399653
qwen_commonsense	Qwen3-8B	commonsense	layers.19.mlp.up_proj	19	up_proj	-0.0069109052419662476	-0.020805124752223493	0.006306506879627682	0.39995598451429615	0.4407023535054956	-0.016021062413172662	0.004767059800251423	0.12085001478588867	-0.2278712348187555
qwen_commonsense	Qwen3-8B	commonsense	layers.19.self_attn.k_proj	19	k_proj	-0.039346206933259964	-0.05517637999728322	-0.024179397057741886	0.5354988822354432	0.4007246238680376	-0.044317792599027434	0.006849011666370504	0.0947174986468187	-0.5949620967536342
qwen_commonsense	Qwen3-8B	commonsense	layers.19.self_attn.o_proj	19	o_proj	0.0260782428085804	0.012583469040691853	0.039859929773956526	0.4330837549312727	0.37715419390574656	0.02015223504285487	0.005748222367679447	0.14409196401014965	0.14548785730965416
qwen_commonsense	Qwen3-8B	commonsense	layers.19.self_attn.q_proj	19	q_proj	0.0064421892166137695	-0.018011953122913836	0.032481704652309415	0.6136563172455255	0.6675445433316045	0.024456984470004686	0.016960564180070328	0.07258368489223044	-0.076745803615699
qwen_commonsense	Qwen3-8B	commonsense	layers.19.self_attn.v_proj	19	v_proj	0.01481674611568451	0.00637709703296423	0.023214752040803432	0.6118906702749359	0.613783809575624	0.0057501190640486715	0.0035688994806624677	0.10319625386843126	0.018034363365998788
qwen_commonsense	Qwen3-8B	commonsense	layers.2.mlp.down_proj	2	down_proj	0.017039917409420013	0.008532900922000408	0.02547805644571781	0.6786960008405114	0.5467400365463364	0.01091459072178458	0.0031008979019694106	0.16581039171145054	0.043195401614189485
qwen_commonsense	Qwen3-8B	commonsense	layers.2.mlp.gate_proj	2	gate_proj	-0.010123271495103836	-0.021290912572294474	0.0012243791483342382	0.9618055510544361	0.9669008879939283	-0.006580532057340374	0.0015533391378842543	0.015035927364940431	-0.26422761922788596
qwen_commonsense	Qwen3-8B	commonsense	layers.2.mlp.up_proj	2	up_proj	-0.0059611499309539795	-0.018746843747794627	0.006203386560082431	0.7521910895430963	0.8425083865338875	-0.01154544756792738	0.002317526253184213	0.013438421652757472	-0.21712225214965622
qwen_commonsense	Qwen3-8B	commonsense	layers.2.self_attn.k_proj	2	k_proj	0.007209412753582001	-0.004057320021092892	0.018799595721065997	0.5052303535493471	0.4811885951141006	0.013377176147689386	0.0019765036638014514	0.0989335932745092	-0.06806264869508384
qwen_commonsense	Qwen3-8B	commonsense	layers.2.self_attn.o_proj	2	o_proj	0.008682064712047577	-0.004036382958292961	0.0211467871442437	0.8713073825488354	0.6859250730739527	0.003821607792807713	0.002257045118104965	0.3753192108596941	-0.051395713332237414
qwen_commonsense	Qwen3-8B	commonsense	layers.2.self_attn.q_proj	2	q_proj	-0.012210961431264877	-0.025603190530091524	0.0019881458953022574	0.5068270806665177	0.47993715002315396	-0.008036377554064856	0.002578652816122686	0.1198526393070076	-0.2878553291043703
qwen_commonsense	Qwen3-8B	commonsense	layers.2.self_attn.v_proj	2	v_proj	-0.011144973337650299	-0.024486478604376315	0.002425466850399949	0.9399784870456043	0.9541495613711657	-0.016279064608426083	0.0019236345192280846	0.26032323949012665	-0.27579086638342293
qwen_commonsense	Qwen3-8B	commonsense	layers.20.mlp.down_proj	20	down_proj	0.022233236581087112	0.007152415625751018	0.03822436248883605	0.4979922997472878	0.5207928533389994	0.00896588833651667	0.005474013733543625	0.09066525085177583	0.10197148543714117
qwen_commonsense	Qwen3-8B	commonsense	layers.20.mlp.gate_proj	20	gate_proj	0.013352647423744202	0.0016220126301050189	0.025138966180384154	0.7987194974086236	0.7314509148146299	0.01159186928705875	0.0029001401134452114	0.10886841008840747	0.00146423074021346
qwen_commonsense	Qwen3-8B	commonsense	layers.20.mlp.up_proj	20	up_proj	0.04223272204399109	0.03027892280369997	0.05493304841220378	0.6907712161793185	0.6515114896256133	0.03878274082064921	0.005423759722708534	0.10590015639054284	0.32831833513523223
qwen_commonsense	Qwen3-8B	commonsense	layers.20.self_attn.k_proj	20	k_proj	-0.025107894092798233	-0.036567877233028415	-0.013707440160214905	0.4479202009316711	0.7006435602524805	-0.01843771978994671	0.0042484997265044	0.11613204211382433	-0.4338180882024046
qwen_commonsense	Qwen3-8B	commonsense	layers.20.self_attn.o_proj	20	o_proj	0.021264899522066116	0.010844492632895709	0.03148684818297624	0.7504105110284437	0.6437017883253877	0.020467663847741693	0.00689486653414302	0.22395834639759765	0.09101220135146493
